visit_id,branch_id,customer_id,lead_id,visit_time
13141,200,,617,2025-02-21 22:08:42
13142,100,1687,,2025-02-21 22:37:26
13143,200,,561,2025-02-22 01:23:55
13144,300,1195,,2025-02-22 02:23:55
13145,100,1527,,2025-02-22 04:35:01
13146,200,,610,2025-02-22 05:05:04
13147,300,517,,2025-02-22 05:20:55
13148,200,51,,2025-02-22 05:56:20
13149,100,,710,2025-02-22 06:26:35
13150,200,721,,2025-02-22 08:13:04
13151,200,147,,2025-02-22 15:24:47
13152,300,483,,2025-02-22 15:28:51
13153,100,,759,2025-02-22 19:09:53
13154,200,836,,2025-02-22 23:13:27
13155,300,642,,2025-02-23 01:00:58
13156,300,464,,2025-02-23 07:16:59
13157,300,,181,2025-02-23 07:17:00
13158,300,1278,,2025-02-23 08:16:05
13159,300,,532,2025-02-23 09:25:34
13160,300,40,,2025-02-23 11:39:01
13161,100,1071,,2025-02-23 13:50:38
13162,100,1814,,2025-02-23 15:30:41
13163,300,439,,2025-02-23 18:33:53
13164,200,1556,,2025-02-23 19:21:00
13165,300,846,,2025-02-23 20:18:10
13166,100,,248,2025-02-23 22:08:40
13167,200,1354,,2025-02-24 00:43:30
13168,300,2369,,2025-02-24 03:49:59
13169,200,1819,,2025-02-24 04:58:55
13170,100,389,,2025-02-24 10:31:24
13171,100,2058,,2025-02-24 12:41:16
13172,300,2535,,2025-02-24 13:46:53
13173,200,,885,2025-02-24 15:24:11
13174,200,,31,2025-02-24 17:04:13
13175,100,2167,,2025-02-24 19:57:13
13176,200,,733,2025-02-25 01:56:24
13177,300,1661,,2025-02-25 04:36:10
13178,200,1849,,2025-02-25 08:36:18
13179,100,,176,2025-02-25 10:33:18
13180,300,,679,2025-02-25 13:20:24
13181,200,565,,2025-02-25 18:30:43
13182,100,2456,,2025-02-25 20:00:59
13183,100,1766,,2025-02-25 20:30:40
13184,200,1678,,2025-02-25 21:03:00
13185,300,2142,,2025-02-25 21:35:31
13186,100,1297,,2025-02-26 00:30:10
13187,200,,613,2025-02-26 01:23:15
13188,300,2607,,2025-02-26 03:37:13
13189,100,2112,,2025-02-26 07:32:46
13190,300,2400,,2025-02-26 09:12:45
13191,300,2014,,2025-02-26 12:03:45
13192,200,,309,2025-02-26 13:04:18
13193,100,705,,2025-02-26 15:07:53
13194,200,1347,,2025-02-26 17:35:30
13195,300,1107,,2025-02-26 19:16:52
13196,300,2567,,2025-02-26 20:22:38
13197,100,1482,,2025-02-26 21:23:11
13198,300,366,,2025-02-26 21:32:04
13199,200,,87,2025-02-26 22:19:47
13200,100,716,,2025-02-26 22:28:55
13201,200,,463,2025-02-27 01:58:36
13202,200,757,,2025-02-27 04:02:49
13203,200,1352,,2025-02-27 04:32:03
13204,200,1997,,2025-02-27 05:23:07
13205,100,1134,,2025-02-27 06:00:49
13206,100,,304,2025-02-27 06:29:36
13207,200,1719,,2025-02-27 09:24:16
13208,100,,529,2025-02-27 09:53:42
13209,100,313,,2025-02-27 10:45:53
13210,300,1027,,2025-02-27 11:25:45
13211,200,,313,2025-02-27 13:56:53
13212,300,,858,2025-02-27 14:44:46
13213,200,1490,,2025-02-27 15:38:21
13214,300,,899,2025-02-27 16:01:14
13215,300,2260,,2025-02-27 16:28:53
13216,300,,452,2025-02-27 17:06:08
13217,200,1331,,2025-02-28 00:27:49
13218,100,,144,2025-02-28 00:28:40
13219,100,,194,2025-02-28 01:24:32
13220,300,,471,2025-02-28 02:41:01
13221,300,1462,,2025-02-28 04:27:41
13222,300,1517,,2025-02-28 04:42:57
13223,100,,703,2025-02-28 08:22:13
13224,300,10,,2025-02-28 09:07:58
13225,200,,609,2025-02-28 10:19:15
13226,300,306,,2025-02-28 11:07:30
13227,100,,691,2025-02-28 11:48:52
13228,100,556,,2025-02-28 12:09:45
13229,200,1024,,2025-02-28 15:12:22
13230,300,2037,,2025-02-28 19:00:50
13231,200,765,,2025-02-28 19:22:39
13232,200,2107,,2025-02-28 19:23:08
13233,300,2114,,2025-02-28 22:01:41
13234,100,248,,2025-02-28 23:20:11
13235,200,1828,,2025-03-01 04:54:36
13236,200,2619,,2025-03-01 05:59:30
13237,100,528,,2025-03-01 07:19:19
13238,300,1239,,2025-03-01 07:54:15
13239,300,2560,,2025-03-01 09:12:26
13240,100,2378,,2025-03-01 10:19:11
13241,100,1615,,2025-03-01 13:05:54
13242,200,,671,2025-03-01 13:28:14
13243,300,1862,,2025-03-01 13:50:38
13244,100,307,,2025-03-01 19:38:51
13245,300,,79,2025-03-01 23:13:03
13246,100,1075,,2025-03-02 00:22:58
13247,200,1142,,2025-03-02 04:17:38
13248,100,120,,2025-03-02 06:07:17
13249,300,,415,2025-03-02 07:20:20
13250,100,1590,,2025-03-02 08:08:48
13251,100,770,,2025-03-02 10:01:22
13252,100,1501,,2025-03-02 10:07:28
13253,100,,178,2025-03-02 10:54:54
13254,200,2250,,2025-03-02 11:23:36
13255,200,1808,,2025-03-02 12:03:12
13256,100,,472,2025-03-02 12:41:25
13257,300,2109,,2025-03-02 16:05:46
13258,100,,724,2025-03-02 17:21:13
13259,100,2346,,2025-03-02 18:10:06
13260,300,2217,,2025-03-02 18:33:44
13261,100,430,,2025-03-02 20:08:36
13262,200,,473,2025-03-03 01:58:31
13263,100,,737,2025-03-03 02:02:51
13264,200,,472,2025-03-03 02:17:03
13265,300,2161,,2025-03-03 03:40:07
13266,100,341,,2025-03-03 04:08:14
13267,300,1752,,2025-03-03 04:55:13
13268,200,,734,2025-03-03 06:37:03
13269,200,1876,,2025-03-03 06:47:22
13270,100,1172,,2025-03-03 06:57:22
13271,100,,52,2025-03-03 07:09:56
13272,200,258,,2025-03-03 07:44:09
13273,300,2160,,2025-03-03 08:28:45
13274,100,1827,,2025-03-03 09:58:22
13275,200,,488,2025-03-03 15:03:37
13276,100,1278,,2025-03-03 16:32:50
13277,200,,325,2025-03-03 19:47:12
13278,200,646,,2025-03-03 22:50:02
13279,200,,169,2025-03-03 23:00:36
13280,200,13,,2025-03-03 23:23:38
13281,200,1155,,2025-03-03 23:53:18
13282,300,201,,2025-03-04 00:32:07
13283,200,411,,2025-03-04 01:36:54
13284,100,1040,,2025-03-04 09:15:34
13285,300,2167,,2025-03-04 12:35:30
13286,200,2092,,2025-03-04 13:48:29
13287,100,2336,,2025-03-04 14:24:16
13288,100,2131,,2025-03-04 15:13:18
13289,100,471,,2025-03-04 17:06:22
13290,100,1491,,2025-03-04 18:14:30
13291,100,,235,2025-03-04 19:00:56
13292,300,,902,2025-03-04 19:28:07
13293,300,1063,,2025-03-04 19:48:21
13294,100,,874,2025-03-04 22:24:10
13295,100,913,,2025-03-04 23:14:32
13296,100,1002,,2025-03-05 01:02:07
13297,300,,153,2025-03-05 03:36:33
13298,100,2243,,2025-03-05 08:39:10
13299,300,938,,2025-03-05 10:59:30
13300,200,936,,2025-03-05 11:13:28
13301,300,1860,,2025-03-05 20:59:14
13302,200,1015,,2025-03-05 23:39:30
13303,300,1974,,2025-03-06 01:09:25
13304,200,2610,,2025-03-06 01:45:35
13305,200,1451,,2025-03-06 05:17:33
13306,100,268,,2025-03-06 05:50:58
13307,200,1989,,2025-03-06 07:38:27
13308,200,2177,,2025-03-06 07:47:23
13309,100,2329,,2025-03-06 07:49:51
13310,300,2123,,2025-03-06 10:47:51
13311,200,2393,,2025-03-06 12:48:47
13312,300,1590,,2025-03-06 13:36:12
13313,100,1885,,2025-03-06 15:21:24
13314,300,,496,2025-03-06 17:41:26
13315,100,568,,2025-03-06 18:22:22
13316,200,,462,2025-03-06 18:39:25
13317,200,1254,,2025-03-06 19:07:02
13318,100,,343,2025-03-06 22:38:42
13319,300,,348,2025-03-07 01:06:02
13320,200,689,,2025-03-07 01:44:43
13321,100,2436,,2025-03-07 01:58:08
13322,200,498,,2025-03-07 06:46:51
13323,200,2546,,2025-03-07 08:14:26
13324,200,381,,2025-03-07 08:20:13
13325,200,,333,2025-03-07 10:34:02
13326,300,2656,,2025-03-07 11:07:58
13327,100,67,,2025-03-07 11:55:03
13328,200,472,,2025-03-07 13:30:18
13329,100,1782,,2025-03-07 15:20:50
13330,300,1096,,2025-03-07 19:18:38
13331,100,145,,2025-03-08 02:17:21
13332,100,418,,2025-03-08 02:42:26
13333,100,,878,2025-03-08 05:36:54
13334,300,2555,,2025-03-08 07:35:46
13335,300,,25,2025-03-08 07:49:04
13336,200,2211,,2025-03-08 09:13:48
13337,300,367,,2025-03-08 09:48:10
13338,100,2356,,2025-03-08 10:25:46
13339,100,1206,,2025-03-08 10:36:27
13340,200,236,,2025-03-08 13:31:53
13341,100,,37,2025-03-08 18:09:44
13342,200,,643,2025-03-08 18:39:43
13343,100,2410,,2025-03-08 19:04:22
13344,300,947,,2025-03-08 19:40:13
13345,200,2300,,2025-03-08 20:08:25
13346,200,,434,2025-03-08 22:13:58
13347,300,2063,,2025-03-09 00:42:56
13348,100,,141,2025-03-09 01:28:50
13349,100,911,,2025-03-09 04:44:00
13350,200,250,,2025-03-09 05:11:50
13351,300,441,,2025-03-09 08:16:18
13352,100,301,,2025-03-09 08:47:30
13353,300,2113,,2025-03-09 09:09:31
13354,300,183,,2025-03-09 09:42:15
13355,200,1118,,2025-03-09 11:38:15
13356,200,2319,,2025-03-09 11:42:53
13357,100,2102,,2025-03-09 12:37:37
13358,300,1004,,2025-03-09 12:50:14
13359,200,1425,,2025-03-09 15:10:17
13360,100,231,,2025-03-09 15:51:14
13361,300,1979,,2025-03-09 19:32:15
13362,100,,835,2025-03-09 19:36:39
13363,300,1687,,2025-03-09 20:07:34
13364,200,2009,,2025-03-09 20:11:51
13365,100,1660,,2025-03-09 20:36:41
13366,100,1266,,2025-03-09 21:21:42
13367,300,628,,2025-03-09 22:21:05
13368,300,,794,2025-03-09 23:25:01
13369,100,,500,2025-03-10 05:17:43
13370,300,357,,2025-03-10 06:35:54
13371,300,,687,2025-03-10 06:51:29
13372,300,,633,2025-03-10 07:29:58
13373,100,2171,,2025-03-10 09:08:26
13374,100,2253,,2025-03-10 11:16:43
13375,300,2066,,2025-03-10 15:29:23
13376,200,,31,2025-03-10 16:00:36
13377,300,2618,,2025-03-10 16:59:21
13378,200,,352,2025-03-10 22:01:55
13379,200,1478,,2025-03-10 23:32:06
13380,200,424,,2025-03-11 02:15:52
13381,100,907,,2025-03-11 03:44:52
13382,100,,569,2025-03-11 09:27:45
13383,100,961,,2025-03-11 13:49:23
13384,100,85,,2025-03-11 15:02:48
13385,100,1289,,2025-03-11 15:17:06
13386,300,,66,2025-03-11 16:26:42
13387,100,,590,2025-03-11 16:49:35
13388,300,1647,,2025-03-11 17:01:36
13389,300,2055,,2025-03-11 17:51:41
13390,200,1954,,2025-03-11 21:02:37
13391,300,1959,,2025-03-11 21:51:43
13392,100,2486,,2025-03-12 01:58:56
13393,300,2224,,2025-03-12 02:43:38
13394,200,2000,,2025-03-12 03:15:56
13395,200,648,,2025-03-12 07:37:21
13396,200,,776,2025-03-12 09:23:02
13397,100,2308,,2025-03-12 09:45:37
13398,200,,725,2025-03-12 10:25:39
13399,300,,653,2025-03-12 10:59:58
13400,100,,685,2025-03-12 13:52:58
13401,100,2013,,2025-03-12 14:13:25
13402,300,672,,2025-03-12 14:47:36
13403,100,1141,,2025-03-12 15:02:21
13404,200,145,,2025-03-12 15:29:19
13405,300,,670,2025-03-12 16:08:23
13406,200,,765,2025-03-12 17:49:06
13407,200,1919,,2025-03-12 18:02:29
13408,100,1520,,2025-03-12 18:24:48
13409,100,1456,,2025-03-12 18:56:31
13410,200,1651,,2025-03-12 21:43:50
13411,100,2667,,2025-03-12 22:41:08
13412,200,2627,,2025-03-12 22:42:29
13413,300,,21,2025-03-12 23:12:30
13414,200,,371,2025-03-12 23:48:42
13415,100,,21,2025-03-13 02:19:32
13416,100,1542,,2025-03-13 02:54:39
13417,200,2278,,2025-03-13 05:40:27
13418,300,,838,2025-03-13 05:59:06
13419,200,,557,2025-03-13 06:23:02
13420,200,1725,,2025-03-13 08:04:23
13421,300,2502,,2025-03-13 08:12:33
13422,300,1615,,2025-03-13 08:19:20
13423,100,1333,,2025-03-13 09:51:51
13424,300,1650,,2025-03-13 10:09:05
13425,300,2349,,2025-03-13 12:04:05
13426,300,,16,2025-03-13 13:29:27
13427,200,,346,2025-03-13 16:42:05
13428,100,,637,2025-03-13 17:55:22
13429,100,,428,2025-03-13 19:57:46
13430,100,1778,,2025-03-14 01:31:30
13431,200,271,,2025-03-14 01:33:22
13432,200,,53,2025-03-14 02:40:40
13433,100,,42,2025-03-14 03:42:30
13434,300,2518,,2025-03-14 05:29:02
13435,200,2065,,2025-03-14 13:02:12
13436,300,,729,2025-03-14 13:02:49
13437,300,940,,2025-03-14 13:07:43
13438,100,1747,,2025-03-14 13:36:14
13439,300,458,,2025-03-14 15:24:49
13440,100,2668,,2025-03-14 16:47:38
13441,200,1720,,2025-03-14 18:34:19
13442,200,,566,2025-03-14 20:36:03
13443,100,1413,,2025-03-14 20:54:27
13444,300,412,,2025-03-14 22:05:16
13445,300,698,,2025-03-14 22:48:48
13446,100,,839,2025-03-15 01:31:01
13447,200,2127,,2025-03-15 01:57:40
13448,100,1654,,2025-03-15 03:31:17
13449,100,,895,2025-03-15 04:01:47
13450,300,2441,,2025-03-15 09:30:48
13451,300,1998,,2025-03-15 12:03:46
13452,300,2649,,2025-03-15 13:36:26
13453,200,,753,2025-03-15 14:11:21
13454,300,656,,2025-03-15 17:29:04
13455,200,952,,2025-03-15 20:01:26
13456,300,2347,,2025-03-15 20:46:05
13457,300,2251,,2025-03-15 21:29:27
13458,100,2114,,2025-03-15 22:04:31
13459,300,655,,2025-03-16 05:24:27
13460,100,1716,,2025-03-16 07:03:55
13461,200,2579,,2025-03-16 09:15:50
13462,200,,253,2025-03-16 09:25:31
13463,100,2026,,2025-03-16 09:54:04
13464,100,,180,2025-03-16 10:49:13
13465,100,,434,2025-03-16 13:08:03
13466,300,128,,2025-03-16 16:51:29
13467,100,2409,,2025-03-16 18:25:57
13468,300,2631,,2025-03-16 20:58:12
13469,200,236,,2025-03-17 03:21:49
13470,100,2506,,2025-03-17 03:25:36
13471,300,920,,2025-03-17 03:32:29
13472,300,2374,,2025-03-17 06:15:07
13473,100,1778,,2025-03-17 06:24:51
13474,100,71,,2025-03-17 07:21:22
13475,300,,187,2025-03-17 08:50:22
13476,100,2639,,2025-03-17 08:56:06
13477,100,601,,2025-03-17 12:00:50
13478,200,1457,,2025-03-17 16:27:23
13479,200,,306,2025-03-17 18:16:13
13480,100,425,,2025-03-17 19:33:46
13481,100,169,,2025-03-17 21:02:16
13482,300,1418,,2025-03-18 00:23:09
13483,200,1754,,2025-03-18 01:17:12
13484,100,799,,2025-03-18 04:23:15
13485,100,2070,,2025-03-18 05:04:01
13486,300,572,,2025-03-18 05:21:56
13487,200,,257,2025-03-18 07:29:22
13488,300,1939,,2025-03-18 07:45:01
13489,300,1912,,2025-03-18 08:08:28
13490,200,50,,2025-03-18 11:50:55
13491,100,280,,2025-03-18 12:03:15
13492,200,,394,2025-03-18 12:47:42
13493,100,585,,2025-03-18 13:31:33
13494,100,1645,,2025-03-18 18:36:43
13495,200,,728,2025-03-18 20:17:17
13496,100,,152,2025-03-18 20:53:07
13497,100,,68,2025-03-18 23:24:59
13498,300,1882,,2025-03-19 01:23:51
13499,300,319,,2025-03-19 02:29:57
13500,200,,587,2025-03-19 02:43:37
13501,200,,693,2025-03-19 04:05:11
13502,300,1587,,2025-03-19 06:05:05
13503,300,1284,,2025-03-19 06:22:55
13504,300,2537,,2025-03-19 10:25:05
13505,100,,781,2025-03-19 11:17:17
13506,100,,361,2025-03-19 12:47:28
13507,200,2602,,2025-03-19 13:50:53
13508,100,2372,,2025-03-19 18:14:34
13509,100,13,,2025-03-19 21:22:46
13510,200,1696,,2025-03-19 22:17:13
13511,300,2164,,2025-03-19 23:03:22
13512,200,1258,,2025-03-20 02:04:52
13513,100,361,,2025-03-20 03:50:35
13514,200,,790,2025-03-20 05:15:51
13515,200,1354,,2025-03-20 06:57:18
13516,100,1007,,2025-03-20 07:51:06
13517,200,,612,2025-03-20 09:38:28
13518,200,386,,2025-03-20 09:53:03
13519,200,986,,2025-03-20 11:42:59
13520,100,54,,2025-03-20 11:49:45
13521,100,2368,,2025-03-20 13:03:45
13522,200,1191,,2025-03-20 13:48:22
13523,300,999,,2025-03-20 16:38:23
13524,300,,693,2025-03-20 17:06:58
13525,100,100,,2025-03-20 18:50:18
13526,300,,542,2025-03-20 19:42:24
13527,100,1766,,2025-03-20 23:42:46
13528,200,554,,2025-03-21 00:17:31
13529,300,353,,2025-03-21 04:23:56
13530,100,1998,,2025-03-21 06:10:49
13531,200,2353,,2025-03-21 08:56:04
13532,100,897,,2025-03-21 10:03:54
13533,200,,274,2025-03-21 11:15:31
13534,200,1443,,2025-03-21 11:20:34
13535,200,2209,,2025-03-21 13:14:21
13536,300,1317,,2025-03-21 20:15:36
13537,100,1113,,2025-03-21 20:38:44
13538,300,1764,,2025-03-21 20:58:35
13539,300,1862,,2025-03-21 21:47:13
13540,200,496,,2025-03-21 23:21:21
13541,300,1071,,2025-03-22 00:00:39
13542,100,1464,,2025-03-22 09:52:39
13543,200,2622,,2025-03-22 13:24:22
13544,200,148,,2025-03-22 17:38:19
13545,300,1958,,2025-03-22 19:02:26
13546,300,2550,,2025-03-22 20:09:57
13547,100,1118,,2025-03-22 20:41:05
13548,100,1778,,2025-03-22 20:57:07
13549,300,1478,,2025-03-22 21:37:50
13550,200,,792,2025-03-23 00:00:48
13551,100,1221,,2025-03-23 00:42:00
13552,100,12,,2025-03-23 03:09:59
13553,200,1529,,2025-03-23 03:41:04
13554,300,547,,2025-03-23 04:10:29
13555,300,2145,,2025-03-23 08:52:47
13556,200,2400,,2025-03-23 09:08:38
13557,100,,623,2025-03-23 10:45:05
13558,300,1463,,2025-03-23 11:03:10
13559,100,,524,2025-03-23 11:48:04
13560,200,,123,2025-03-23 12:21:28
13561,100,1132,,2025-03-23 12:38:50
13562,200,677,,2025-03-23 13:26:12
13563,100,,309,2025-03-23 13:26:51
13564,300,,528,2025-03-23 13:36:29
13565,200,,230,2025-03-23 14:14:45
13566,100,2496,,2025-03-23 16:58:41
13567,300,2020,,2025-03-23 23:15:42
13568,300,593,,2025-03-24 05:33:13
13569,300,,468,2025-03-24 05:34:08
13570,200,468,,2025-03-24 05:48:43
13571,200,1684,,2025-03-24 06:30:32
13572,100,1891,,2025-03-24 07:16:20
13573,300,1802,,2025-03-24 09:11:46
13574,100,2327,,2025-03-24 10:11:35
13575,300,1182,,2025-03-24 12:15:54
13576,200,2527,,2025-03-24 12:54:30
13577,300,22,,2025-03-24 17:04:05
13578,200,2016,,2025-03-24 21:01:12
13579,100,2380,,2025-03-25 00:29:51
13580,100,2309,,2025-03-25 02:57:20
13581,200,,217,2025-03-25 05:29:24
13582,100,31,,2025-03-25 08:34:38
13583,100,242,,2025-03-25 08:38:04
13584,300,,746,2025-03-25 10:23:50
13585,200,1918,,2025-03-25 12:16:22
13586,200,,40,2025-03-25 12:26:55
13587,200,,496,2025-03-25 15:20:11
13588,200,592,,2025-03-25 15:29:03
13589,100,,777,2025-03-25 22:45:16
13590,200,,585,2025-03-26 00:17:21
13591,200,,534,2025-03-26 00:23:58
13592,100,2616,,2025-03-26 00:34:14
13593,300,323,,2025-03-26 00:43:23
13594,300,459,,2025-03-26 01:10:41
13595,100,405,,2025-03-26 01:46:50
13596,300,1947,,2025-03-26 02:06:49
13597,300,954,,2025-03-26 02:50:27
13598,200,840,,2025-03-26 08:09:35
13599,100,,550,2025-03-26 10:54:32
13600,300,1031,,2025-03-26 14:26:52
13601,100,1586,,2025-03-26 16:49:47
13602,300,1911,,2025-03-26 18:56:09
13603,200,1750,,2025-03-26 21:39:06
13604,100,,22,2025-03-27 00:26:45
13605,200,,939,2025-03-27 01:03:02
13606,100,2205,,2025-03-27 01:04:24
13607,300,828,,2025-03-27 02:50:20
13608,200,2480,,2025-03-27 03:39:22
13609,300,,655,2025-03-27 10:32:03
13610,100,2178,,2025-03-27 11:35:03
13611,300,,789,2025-03-27 12:43:33
13612,200,,516,2025-03-27 13:45:18
13613,300,1844,,2025-03-27 15:15:04
13614,300,919,,2025-03-27 15:18:48
13615,100,144,,2025-03-27 15:35:50
13616,200,1191,,2025-03-27 18:09:53
13617,100,2527,,2025-03-27 18:50:34
13618,100,2297,,2025-03-27 20:00:34
13619,300,2500,,2025-03-27 22:05:13
13620,200,1571,,2025-03-28 02:30:27
13621,100,2237,,2025-03-28 04:33:56
13622,300,,93,2025-03-28 13:10:54
13623,100,256,,2025-03-28 17:11:33
13624,100,,145,2025-03-28 17:33:30
13625,300,1631,,2025-03-28 17:53:22
13626,200,,48,2025-03-29 00:13:41
13627,200,2442,,2025-03-29 03:23:26
13628,100,1608,,2025-03-29 04:17:22
13629,100,263,,2025-03-29 06:19:25
13630,200,,871,2025-03-29 07:53:53
13631,200,1857,,2025-03-29 09:00:41
13632,300,2385,,2025-03-29 09:31:24
13633,200,,446,2025-03-29 14:47:47
13634,100,1164,,2025-03-29 17:09:35
13635,300,2112,,2025-03-29 17:11:08
13636,200,2442,,2025-03-29 17:44:26
13637,100,834,,2025-03-29 18:22:53
13638,100,945,,2025-03-29 19:13:14
13639,300,,817,2025-03-29 19:18:43
13640,300,,900,2025-03-29 19:19:34
13641,300,2071,,2025-03-29 22:02:40
13642,300,,433,2025-03-29 22:23:54
13643,100,1338,,2025-03-30 01:02:14
13644,100,,678,2025-03-30 09:33:09
13645,200,,613,2025-03-30 11:26:22
13646,200,,224,2025-03-30 14:06:41
13647,100,,899,2025-03-30 14:42:53
13648,300,,521,2025-03-30 17:06:28
13649,300,346,,2025-03-30 18:06:03
13650,200,1821,,2025-03-31 02:53:31
13651,300,1428,,2025-03-31 05:04:32
13652,300,126,,2025-03-31 08:03:51
13653,100,995,,2025-03-31 08:24:58
13654,100,1217,,2025-03-31 09:51:12
13655,300,,852,2025-03-31 11:06:07
13656,200,,9,2025-03-31 13:28:33
13657,100,,432,2025-03-31 14:39:46
13658,100,276,,2025-03-31 15:11:51
13659,300,2547,,2025-03-31 17:07:08
13660,300,2614,,2025-03-31 18:00:56
13661,100,2079,,2025-03-31 18:29:22
13662,300,2403,,2025-03-31 20:34:33
13663,100,,446,2025-03-31 21:03:08
13664,200,1093,,2025-03-31 21:27:32
13665,100,,742,2025-03-31 23:15:09
13666,200,1389,,2025-04-01 00:11:21
13667,200,1095,,2025-04-01 01:55:55
13668,100,613,,2025-04-01 02:16:08
13669,100,1898,,2025-04-01 04:16:26
13670,200,908,,2025-04-01 04:56:05
13671,100,,877,2025-04-01 04:57:34
13672,100,589,,2025-04-01 12:47:21
13673,100,2569,,2025-04-01 13:43:26
13674,100,,459,2025-04-01 14:32:15
13675,200,,422,2025-04-01 15:56:03
13676,300,,419,2025-04-01 16:19:42
13677,200,1117,,2025-04-01 16:58:23
13678,200,1694,,2025-04-01 17:38:50
13679,100,2241,,2025-04-01 17:54:36
13680,300,1036,,2025-04-01 19:45:59
13681,200,1525,,2025-04-01 20:29:01
13682,100,,50,2025-04-01 21:18:35
13683,100,1579,,2025-04-01 21:53:54
13684,200,,251,2025-04-02 00:40:21
13685,300,1401,,2025-04-02 02:47:57
13686,200,,222,2025-04-02 04:04:28
13687,300,,812,2025-04-02 05:34:08
13688,200,,199,2025-04-02 09:46:23
13689,300,1855,,2025-04-02 11:21:44
13690,300,,784,2025-04-02 11:47:34
13691,300,2498,,2025-04-02 12:49:16
13692,300,1612,,2025-04-02 13:04:55
13693,200,1325,,2025-04-02 13:41:43
13694,100,324,,2025-04-02 17:16:34
13695,100,460,,2025-04-02 19:34:03
13696,100,,691,2025-04-02 22:08:15
13697,100,215,,2025-04-03 01:01:14
13698,200,1705,,2025-04-03 05:40:54
13699,300,,182,2025-04-03 11:01:58
13700,200,1002,,2025-04-03 14:15:33
13701,200,1565,,2025-04-03 15:20:38
13702,300,1060,,2025-04-03 17:32:37
13703,300,1147,,2025-04-03 19:41:06
13704,300,1124,,2025-04-03 20:19:45
13705,200,2432,,2025-04-03 23:03:20
13706,300,,97,2025-04-03 23:45:10
13707,100,1505,,2025-04-04 01:26:57
13708,200,1763,,2025-04-04 01:29:27
13709,100,2387,,2025-04-04 02:20:43
13710,100,1276,,2025-04-04 02:44:44
13711,300,2422,,2025-04-04 05:39:49
13712,100,,950,2025-04-04 06:56:39
13713,200,500,,2025-04-04 08:14:13
13714,100,110,,2025-04-04 12:34:19
13715,300,2394,,2025-04-04 13:08:57
13716,200,380,,2025-04-04 16:48:44
13717,300,247,,2025-04-04 23:15:27
13718,300,2441,,2025-04-04 23:56:53
13719,300,,232,2025-04-05 00:11:22
13720,200,1180,,2025-04-05 00:12:21
13721,100,672,,2025-04-05 00:45:43
13722,100,1595,,2025-04-05 01:08:00
13723,100,1780,,2025-04-05 02:34:06
13724,100,2390,,2025-04-05 03:48:29
13725,200,379,,2025-04-05 04:34:08
13726,100,226,,2025-04-05 06:28:34
13727,200,1823,,2025-04-05 07:44:15
13728,300,,669,2025-04-05 08:21:33
13729,100,1712,,2025-04-05 11:28:36
13730,100,1429,,2025-04-05 12:39:52
13731,300,1638,,2025-04-05 17:41:52
13732,200,2515,,2025-04-05 19:02:02
13733,200,1515,,2025-04-05 19:35:38
13734,100,,778,2025-04-05 19:40:52
13735,200,950,,2025-04-05 20:30:38
13736,100,2193,,2025-04-05 21:29:35
13737,300,,221,2025-04-06 04:39:23
13738,200,369,,2025-04-06 04:56:40
13739,200,2351,,2025-04-06 05:28:44
13740,200,359,,2025-04-06 05:36:06
13741,200,,163,2025-04-06 05:40:48
13742,200,1597,,2025-04-06 06:30:46
13743,300,,240,2025-04-06 07:34:05
13744,200,,352,2025-04-06 09:33:13
13745,300,,640,2025-04-06 09:54:39
13746,100,1106,,2025-04-06 10:40:23
13747,200,,90,2025-04-06 12:02:54
13748,300,43,,2025-04-06 15:59:31
13749,300,445,,2025-04-06 16:25:04
13750,300,1620,,2025-04-06 17:22:49
13751,200,817,,2025-04-06 18:21:38
13752,100,1861,,2025-04-06 19:01:48
13753,300,1320,,2025-04-06 19:11:22
13754,200,357,,2025-04-06 19:24:26
13755,100,138,,2025-04-06 20:26:10
13756,200,1720,,2025-04-06 21:16:10
13757,200,2553,,2025-04-06 21:41:11
13758,300,,695,2025-04-06 21:57:33
13759,200,,536,2025-04-07 02:23:01
13760,200,1,,2025-04-07 03:05:24
13761,100,1918,,2025-04-07 06:51:02
13762,100,,687,2025-04-07 07:10:17
13763,200,664,,2025-04-07 07:25:19
13764,200,1966,,2025-04-07 07:31:34
13765,300,249,,2025-04-07 08:27:37
13766,300,977,,2025-04-07 08:31:28
13767,200,2233,,2025-04-07 09:29:21
13768,200,1658,,2025-04-07 10:53:00
13769,200,2632,,2025-04-07 13:00:31
13770,100,749,,2025-04-07 14:22:16
13771,300,2520,,2025-04-07 16:04:10
13772,200,2090,,2025-04-07 22:18:07
13773,100,2362,,2025-04-07 23:49:47
13774,300,2353,,2025-04-08 00:35:47
13775,300,1884,,2025-04-08 04:18:26
13776,300,754,,2025-04-08 06:27:01
13777,100,,351,2025-04-08 09:42:26
13778,100,173,,2025-04-08 11:16:19
13779,200,369,,2025-04-08 11:47:45
13780,100,,322,2025-04-08 12:57:48
13781,300,,324,2025-04-08 13:19:25
13782,200,,899,2025-04-08 21:59:41
13783,100,2437,,2025-04-09 00:57:54
13784,300,,581,2025-04-09 02:59:05
13785,300,,749,2025-04-09 03:13:12
13786,200,347,,2025-04-09 04:00:14
13787,200,,504,2025-04-09 05:17:44
13788,300,592,,2025-04-09 09:22:26
13789,200,,5,2025-04-09 09:44:58
13790,100,1141,,2025-04-09 10:08:13
