Order_id,branch_id,customer_id,time,payment_method,status_order,installation_order
7137,100,2684,2023-06-15 16:58:35,Online,Completed,No
7138,100,2516,2024-02-21 15:04:52,Debit Card,Completed,Yes
7139,300,928,2025-07-04 19:29:13,Debit Card,Completed,Yes
7140,200,420,2025-06-16 02:01:18,Credit Card,Completed,No
7141,100,2801,2025-01-04 12:31:28,Cash,Pending,Yes
7142,100,94,2025-03-29 01:35:27,Cash,Completed,No
7143,300,2027,2025-06-20 10:29:43,Online,Completed,No
7144,300,2811,2025-07-02 12:26:48,Debit Card,Completed,No
7145,100,855,2025-01-03 09:58:53,Online,Completed,No
7146,200,910,2025-02-03 03:27:32,Cash,Pending,No
7147,200,1680,2025-05-01 23:09:21,Online,Completed,No
7148,300,491,2025-05-24 04:45:02,Credit Card,Completed,No
7149,200,451,2025-04-24 11:04:02,Debit Card,Completed,No
7150,100,2349,2025-05-11 20:16:08,Cash,Completed,Yes
7151,200,2548,2025-03-09 23:13:33,Debit Card,Completed,No
7152,200,1011,2024-12-01 01:05:50,Cash,Completed,No
7153,100,1822,2024-04-28 22:17:40,Debit Card,Completed,Yes
7154,200,878,2024-07-25 12:58:06,Online,Completed,Yes
7155,200,931,2024-07-07 22:46:02,Cash,Completed,Yes
7156,100,1715,2025-05-21 18:49:55,Cash,Completed,No
7157,300,2507,2025-06-26 03:18:15,Cash,Completed,No
7158,200,811,2025-07-13 06:55:12,Credit Card,Completed,Yes
7159,200,2603,2024-02-06 12:32:35,Debit Card,Completed,No
7160,200,2978,2025-02-19 03:29:16,Online,Completed,Yes
7161,100,374,2023-10-07 19:39:29,Debit Card,Completed,No
7162,300,2618,2024-11-27 19:45:37,Online,Completed,No
7163,200,1945,2025-06-19 13:44:57,Credit Card,Completed,No
7164,100,577,2024-04-02 02:17:57,Cash,Pending,No
7165,200,2001,2024-10-23 23:15:12,Online,Completed,Yes
7166,100,181,2025-06-21 05:08:54,Credit Card,Completed,No
7167,200,331,2023-03-01 22:14:47,Online,Cancelled,Yes
7168,200,536,2025-01-03 01:22:48,Debit Card,Completed,No
7169,300,2078,2025-03-18 18:03:45,Credit Card,Completed,No
7170,300,359,2025-04-12 04:48:16,Online,Completed,Yes
7171,200,543,2025-07-08 01:42:11,Debit Card,Completed,No
7172,300,2994,2025-07-03 08:13:47,Cash,Completed,No
7173,100,1667,2025-06-26 18:35:51,Cash,Completed,Yes
7174,300,1742,2025-06-16 04:53:03,Online,Completed,No
7175,300,305,2025-07-12 13:48:37,Credit Card,Completed,No
7176,100,1174,2025-01-18 15:18:45,Credit Card,Completed,No
7177,200,1822,2024-12-19 10:45:32,Credit Card,Completed,No
7178,100,2365,2023-07-30 03:51:55,Cash,Cancelled,Yes
7179,200,1129,2024-03-16 10:03:48,Credit Card,Completed,Yes
7180,300,537,2025-06-20 06:16:59,Cash,Completed,No
7181,300,1977,2025-04-29 16:47:53,Cash,Completed,No
7182,100,1668,2024-01-24 21:40:38,Cash,Completed,Yes
7183,100,2934,2024-10-26 01:35:01,Cash,Completed,Yes
7184,100,856,2024-11-10 07:57:07,Debit Card,Pending,No
7185,100,1032,2025-07-14 12:29:56,Debit Card,Completed,No
7186,100,233,2025-07-06 11:18:02,Credit Card,Completed,No
7187,300,841,2024-09-30 03:56:22,Online,Completed,No
7188,300,1223,2025-07-10 18:22:42,Cash,Pending,Yes
7189,300,1207,2024-09-30 00:13:46,Cash,Completed,Yes
7190,300,2436,2024-09-08 08:29:36,Online,Completed,No
7191,100,2224,2023-11-22 00:53:18,Debit Card,Completed,Yes
7192,300,1477,2025-04-18 22:35:03,Debit Card,Completed,No
7193,100,75,2023-09-08 04:19:21,Online,Completed,Yes
7194,200,353,2025-06-19 02:54:08,Cash,Completed,Yes
7195,100,2949,2023-10-16 20:14:39,Online,Cancelled,No
7196,300,2556,2025-02-16 00:26:01,Debit Card,Completed,No
7197,300,2196,2025-04-05 00:05:51,Debit Card,Completed,No
7198,300,106,2025-05-16 04:02:37,Credit Card,Completed,No
7199,200,2272,2025-04-22 05:53:47,Debit Card,Pending,No
7200,300,2788,2025-03-07 07:06:48,Online,Completed,No
7201,100,2830,2024-12-12 23:37:19,Online,Cancelled,No
7202,300,2804,2025-06-28 05:27:27,Cash,Completed,Yes
7203,100,1411,2024-09-07 01:59:20,Online,Completed,No
7204,200,1212,2024-08-17 03:57:19,Debit Card,Completed,No
7205,300,714,2025-07-07 15:17:28,Online,Completed,No
7206,200,762,2025-03-11 00:02:27,Cash,Completed,No
7207,100,2798,2024-11-09 16:53:29,Online,Completed,Yes
7208,100,2400,2025-06-16 01:07:09,Credit Card,Completed,No
7209,100,1241,2025-04-05 21:58:47,Credit Card,Completed,Yes
7210,300,1915,2025-03-16 12:24:30,Online,Completed,No
7211,100,2871,2025-02-22 14:31:47,Cash,Pending,No
7212,100,1845,2025-04-21 12:13:10,Cash,Completed,Yes
7213,200,1968,2025-07-13 08:58:35,Credit Card,Completed,No
7214,100,1438,2024-10-06 18:01:40,Cash,Cancelled,No
7215,300,2233,2024-07-05 14:27:22,Credit Card,Completed,Yes
7216,200,698,2024-06-05 22:24:48,Credit Card,Completed,No
7217,100,2297,2025-07-15 01:02:03,Cash,Completed,No
7218,200,772,2025-04-11 02:26:54,Cash,Cancelled,No
7219,300,537,2025-07-05 20:37:53,Cash,Completed,Yes
7220,300,523,2025-05-22 09:13:37,Credit Card,Completed,Yes
7221,300,2871,2025-05-14 13:48:52,Cash,Completed,No
7222,200,1197,2024-12-12 19:19:49,Cash,Completed,No
7223,100,30,2025-01-23 02:55:50,Credit Card,Completed,Yes
7224,200,1126,2025-03-31 02:36:49,Online,Completed,No
7225,100,74,2025-02-22 05:18:27,Credit Card,Completed,No
7226,200,433,2024-12-07 08:51:20,Credit Card,Completed,Yes
7227,300,1010,2025-05-18 06:31:05,Credit Card,Completed,No
7228,100,2794,2024-11-18 02:43:01,Cash,Completed,No
7229,200,1022,2025-05-06 16:11:04,Cash,Completed,Yes
7230,200,1262,2024-11-28 17:03:52,Online,Completed,No
7231,200,1504,2025-05-27 15:51:05,Cash,Completed,No
7232,300,2918,2025-07-09 03:06:43,Cash,Pending,Yes
7233,300,2,2025-01-11 10:11:15,Online,Pending,Yes
7234,100,1244,2024-02-25 13:43:41,Debit Card,Completed,Yes
7235,100,583,2025-06-27 07:38:02,Cash,Completed,Yes
7236,100,2638,2025-04-27 01:57:25,Cash,Pending,Yes
7237,200,915,2023-10-06 04:27:20,Online,Completed,No
7238,200,2363,2025-03-31 21:40:57,Online,Completed,Yes
7239,300,597,2024-11-28 04:04:42,Credit Card,Cancelled,No
7240,100,2222,2025-01-16 13:24:10,Credit Card,Completed,Yes
7241,300,2624,2024-02-28 00:17:45,Online,Completed,No
7242,300,837,2025-04-14 11:03:12,Credit Card,Completed,Yes
7243,100,1370,2025-06-10 08:19:36,Debit Card,Completed,Yes
7244,200,1220,2024-05-03 16:28:06,Debit Card,Pending,Yes
7245,300,2412,2024-03-11 13:18:44,Cash,Completed,Yes
7246,100,223,2025-05-12 06:57:15,Cash,Pending,No
7247,300,78,2025-04-18 11:04:41,Cash,Completed,Yes
7248,300,2928,2025-02-06 16:52:51,Cash,Completed,No
7249,100,2450,2025-04-17 22:25:41,Online,Completed,Yes
7250,100,2550,2025-02-06 08:22:14,Debit Card,Completed,No
7251,100,1243,2025-03-30 08:46:11,Debit Card,Completed,No
7252,200,2260,2024-02-08 07:52:01,Debit Card,Completed,No
7253,100,103,2025-05-03 11:13:06,Debit Card,Completed,Yes
7254,300,1453,2025-05-13 01:17:58,Cash,Completed,Yes
7255,200,1416,2024-03-30 22:57:48,Credit Card,Completed,No
7256,300,2431,2024-11-09 08:22:01,Debit Card,Completed,No
7257,300,2616,2025-05-10 15:06:39,Debit Card,Pending,No
7258,200,1965,2025-06-26 01:51:55,Debit Card,Completed,Yes
7259,100,1621,2023-04-16 19:37:56,Cash,Completed,Yes
7260,300,229,2025-04-01 06:36:55,Credit Card,Completed,No
7261,300,74,2025-01-02 07:58:46,Online,Completed,No
7262,200,806,2024-08-21 05:57:07,Online,Completed,No
7263,100,1289,2023-05-31 13:45:26,Credit Card,Completed,Yes
7264,100,2789,2025-04-19 17:21:09,Credit Card,Completed,No
7265,300,2665,2025-04-01 23:34:53,Debit Card,Pending,Yes
7266,100,798,2023-11-30 02:30:38,Cash,Completed,No
7267,300,1962,2025-05-07 18:58:54,Debit Card,Completed,Yes
7268,100,2994,2025-06-15 23:24:32,Debit Card,Completed,Yes
7269,200,2267,2025-01-25 11:46:10,Debit Card,Pending,No
7270,300,97,2024-10-26 16:11:11,Credit Card,Completed,Yes
7271,200,379,2022-11-29 04:33:41,Credit Card,Completed,Yes
7272,300,2364,2024-08-27 15:32:06,Cash,Completed,No
7273,100,2263,2025-05-07 11:49:56,Debit Card,Pending,No
7274,200,760,2025-06-11 09:10:35,Online,Completed,Yes
7275,300,1834,2024-10-12 20:20:59,Debit Card,Completed,Yes
7276,100,2419,2024-09-15 10:57:34,Debit Card,Completed,No
7277,100,2361,2024-12-26 04:54:37,Cash,Completed,Yes
7278,300,1702,2025-06-12 01:20:52,Cash,Completed,Yes
7279,200,2157,2024-10-29 08:42:36,Online,Completed,No
7280,200,2292,2025-03-15 08:37:00,Online,Completed,No
7281,200,2703,2023-08-18 20:12:54,Cash,Completed,No
7282,200,1579,2025-01-05 03:49:35,Cash,Completed,No
7283,100,2699,2025-01-23 15:46:40,Online,Completed,No
7284,300,2123,2024-08-31 23:13:57,Cash,Completed,No
7285,300,1443,2024-08-13 13:29:18,Cash,Completed,No
7286,200,1717,2023-07-12 15:04:39,Debit Card,Completed,No
7287,200,2683,2025-05-07 08:39:07,Cash,Completed,Yes
7288,200,1641,2024-09-24 17:05:03,Debit Card,Completed,Yes
7289,300,1898,2025-03-21 22:07:58,Online,Completed,Yes
7290,100,2020,2023-02-22 11:21:06,Credit Card,Completed,Yes
7291,200,1092,2025-04-08 13:51:27,Credit Card,Completed,Yes
7292,100,1219,2025-06-10 19:21:17,Online,Completed,Yes
7293,300,2756,2025-06-25 19:28:50,Cash,Completed,No
7294,300,2859,2024-11-10 13:41:50,Debit Card,Completed,No
7295,200,2225,2025-05-16 20:32:19,Online,Completed,No
7296,300,1723,2025-07-13 08:00:39,Online,Completed,No
7297,300,258,2024-05-04 02:11:27,Online,Completed,Yes
7298,300,413,2025-01-28 00:37:10,Debit Card,Completed,Yes
7299,200,2263,2025-07-14 01:57:01,Credit Card,Cancelled,Yes
7300,200,1424,2024-11-01 20:23:12,Debit Card,Completed,No
7301,300,1789,2024-04-23 11:33:11,Credit Card,Pending,Yes
7302,300,956,2024-09-02 12:09:35,Cash,Completed,Yes
7303,200,995,2025-07-07 21:43:48,Online,Completed,No
7304,100,1299,2024-01-15 01:37:14,Credit Card,Cancelled,No
7305,200,2073,2024-09-19 07:08:52,Online,Completed,No
7306,100,2277,2025-01-17 23:00:34,Online,Completed,No
7307,100,2813,2025-01-07 14:11:04,Debit Card,Completed,No
7308,100,756,2022-12-23 10:30:16,Online,Completed,No
7309,300,276,2025-06-06 00:44:22,Credit Card,Completed,No
7310,200,1102,2025-04-16 04:00:02,Debit Card,Pending,No
7311,300,641,2025-05-18 02:50:24,Credit Card,Completed,Yes
7312,200,733,2024-08-14 04:12:59,Online,Completed,Yes
7313,300,468,2024-02-20 21:43:35,Cash,Completed,Yes
7314,100,672,2025-06-25 16:24:38,Online,Pending,Yes
7315,200,1729,2025-03-15 17:58:00,Credit Card,Completed,No
7316,300,1275,2025-03-24 11:37:27,Credit Card,Completed,Yes
7317,200,1769,2024-12-22 06:57:41,Cash,Completed,No
7318,100,167,2025-07-04 04:06:29,Debit Card,Completed,No
7319,200,1831,2024-12-17 16:29:22,Debit Card,Pending,Yes
7320,300,882,2025-06-25 16:04:31,Credit Card,Completed,No
7321,200,419,2025-03-07 09:53:48,Debit Card,Completed,No
7322,300,1821,2025-07-13 07:02:37,Debit Card,Completed,Yes
7323,200,498,2025-02-06 12:29:55,Online,Completed,Yes
7324,100,2151,2024-01-22 23:26:24,Online,Completed,Yes
7325,200,2133,2025-03-14 07:26:08,Credit Card,Completed,No
7326,300,2692,2025-03-13 11:56:03,Debit Card,Completed,No
7327,100,1517,2025-05-05 02:27:56,Credit Card,Completed,No
7328,200,381,2025-07-13 09:13:09,Cash,Completed,No
7329,100,369,2025-03-29 15:39:13,Cash,Completed,Yes
7330,200,1566,2023-07-25 00:24:35,Online,Completed,No
7331,100,2801,2023-01-12 00:50:42,Credit Card,Pending,No
7332,300,2997,2025-06-21 02:36:48,Debit Card,Completed,Yes
7333,200,1757,2025-06-03 04:45:20,Online,Pending,Yes
7334,200,1659,2025-03-15 03:47:26,Credit Card,Completed,No
7335,200,1018,2025-04-30 16:39:36,Cash,Completed,Yes
7336,300,1264,2025-03-08 21:23:28,Debit Card,Pending,Yes
7337,200,1741,2025-06-07 17:52:45,Cash,Completed,No
7338,200,454,2024-04-19 18:05:44,Online,Completed,Yes
7339,100,155,2022-01-25 16:48:34,Online,Completed,No
7340,100,1730,2025-05-23 05:27:50,Online,Completed,No
7341,100,1800,2025-03-05 01:54:24,Debit Card,Completed,No
7342,200,1674,2024-10-24 19:13:07,Online,Completed,No
7343,300,128,2024-12-08 00:39:15,Debit Card,Completed,No
7344,100,268,2025-05-23 21:44:18,Credit Card,Completed,Yes
7345,300,2625,2025-04-16 14:12:26,Debit Card,Completed,Yes
7346,300,1474,2024-11-06 12:55:44,Debit Card,Completed,No
7347,300,2183,2025-05-13 04:18:44,Debit Card,Completed,Yes
7348,100,1835,2021-11-26 05:09:47,Online,Completed,No
7349,300,1097,2025-06-12 03:28:58,Cash,Completed,No
7350,200,872,2024-04-15 12:18:13,Online,Completed,Yes
7351,300,939,2025-01-16 15:54:15,Debit Card,Pending,No
7352,300,2128,2025-03-24 23:11:08,Debit Card,Completed,No
7353,300,1408,2024-10-30 08:45:41,Credit Card,Completed,No
7354,200,1723,2025-05-21 12:54:17,Debit Card,Completed,Yes
7355,200,2082,2024-03-11 00:48:42,Online,Completed,No
7356,300,2289,2025-07-07 07:29:38,Cash,Completed,No
7357,300,886,2024-04-08 17:47:10,Debit Card,Completed,Yes
7358,200,655,2025-06-14 08:08:57,Cash,Pending,Yes
7359,300,1936,2025-03-30 07:48:46,Credit Card,Completed,No
7360,200,2475,2025-06-16 02:54:23,Online,Completed,No
7361,100,929,2025-05-29 14:53:03,Credit Card,Completed,No
7362,200,1354,2025-07-04 10:57:03,Credit Card,Completed,No
7363,200,654,2025-07-11 10:54:14,Credit Card,Completed,No
7364,300,1961,2024-05-19 04:02:50,Credit Card,Completed,Yes
7365,100,1782,2023-11-10 04:02:58,Debit Card,Pending,No
7366,200,270,2023-12-28 00:46:43,Online,Completed,No
7367,300,128,2024-03-04 05:09:10,Credit Card,Completed,No
7368,100,880,2024-10-16 01:47:31,Credit Card,Pending,No
7369,200,620,2025-04-08 18:19:30,Cash,Pending,Yes
7370,200,509,2025-03-29 15:55:23,Cash,Pending,Yes
7371,200,1079,2025-02-02 01:43:03,Cash,Completed,Yes
7372,100,1132,2024-07-20 18:23:13,Debit Card,Completed,Yes
7373,300,2629,2025-02-23 15:26:35,Online,Completed,Yes
7374,300,1550,2024-09-13 03:45:55,Online,Completed,Yes
7375,100,2170,2024-02-23 08:04:09,Credit Card,Completed,Yes
7376,200,2004,2024-12-07 09:28:01,Cash,Pending,No
7377,200,1306,2024-10-02 20:08:45,Credit Card,Completed,Yes
7378,100,1279,2024-04-20 15:51:45,Debit Card,Completed,Yes
7379,300,2144,2025-06-06 09:30:20,Credit Card,Pending,Yes
7380,200,747,2024-06-18 16:03:04,Online,Completed,No
7381,300,1825,2025-06-11 21:10:30,Cash,Cancelled,Yes
7382,200,1011,2025-06-22 13:41:55,Cash,Completed,Yes
7383,100,572,2024-05-17 22:42:47,Cash,Completed,Yes
7384,200,52,2024-03-04 13:32:24,Cash,Completed,No
7385,200,2056,2025-05-16 02:05:59,Credit Card,Completed,No
7386,200,2448,2025-05-28 13:33:47,Online,Completed,Yes
7387,300,1700,2025-07-15 10:20:43,Online,Completed,No
7388,100,993,2023-03-16 23:17:53,Debit Card,Completed,No
7389,100,2626,2024-04-12 02:30:32,Credit Card,Pending,Yes
7390,200,2007,2024-12-30 20:54:12,Cash,Completed,No
7391,200,967,2025-04-23 05:58:28,Debit Card,Completed,Yes
7392,100,1569,2025-04-08 21:51:27,Cash,Completed,Yes
7393,100,1367,2024-04-23 14:30:13,Debit Card,Cancelled,Yes
7394,100,2772,2024-06-08 18:54:22,Debit Card,Completed,Yes
7395,300,1662,2024-09-06 13:10:46,Credit Card,Completed,Yes
7396,300,2346,2025-04-10 20:39:31,Cash,Completed,Yes
7397,200,2136,2023-04-07 22:28:49,Online,Cancelled,No
7398,100,839,2023-01-15 02:19:59,Cash,Completed,No
7399,100,639,2021-10-16 08:36:11,Online,Completed,Yes
7400,200,1659,2024-04-19 14:21:56,Debit Card,Completed,Yes
7401,200,2919,2025-02-01 20:24:56,Online,Completed,No
7402,100,725,2025-06-29 03:41:34,Credit Card,Completed,Yes
7403,300,1964,2025-03-08 17:16:44,Debit Card,Completed,Yes
7404,300,2274,2024-06-01 19:12:56,Credit Card,Completed,Yes
7405,300,2869,2025-03-09 11:34:35,Cash,Completed,Yes
7406,300,1645,2024-05-21 17:21:35,Online,Cancelled,Yes
7407,100,1895,2024-07-26 05:21:22,Credit Card,Completed,No
7408,300,130,2025-06-29 20:56:04,Cash,Completed,No
7409,200,987,2023-09-21 16:26:23,Cash,Completed,No
7410,300,1267,2025-02-10 12:07:48,Credit Card,Completed,Yes
7411,300,914,2025-06-06 23:32:10,Online,Completed,No
7412,300,1713,2025-05-12 21:04:02,Credit Card,Pending,Yes
7413,300,801,2025-05-21 19:49:26,Credit Card,Completed,No
7414,300,1360,2025-05-11 08:18:43,Debit Card,Pending,No
7415,300,1502,2025-03-29 19:18:40,Credit Card,Completed,No
7416,100,12,2024-08-01 00:15:14,Cash,Completed,Yes
7417,100,2250,2025-03-02 12:49:34,Online,Completed,No
7418,100,2283,2023-03-15 04:29:15,Online,Completed,Yes
7419,300,1240,2024-07-13 17:26:28,Online,Completed,Yes
7420,200,2227,2025-04-24 18:25:40,Online,Completed,No
7421,100,1089,2023-11-09 14:04:56,Cash,Completed,No
7422,100,2431,2025-04-11 15:02:43,Debit Card,Completed,Yes
7423,200,1152,2024-10-24 18:31:17,Credit Card,Completed,No
7424,200,1433,2025-05-30 04:33:20,Online,Pending,No
7425,300,2022,2025-07-01 22:32:51,Credit Card,Completed,No
7426,200,514,2025-02-24 02:05:14,Credit Card,Completed,No
7427,100,541,2024-03-22 14:47:00,Credit Card,Completed,No
7428,300,2333,2025-06-22 01:24:46,Online,Completed,No
7429,300,2968,2025-02-26 21:51:15,Cash,Completed,Yes
7430,200,1037,2024-05-21 22:54:10,Online,Completed,Yes
7431,300,446,2025-06-09 09:07:38,Cash,Completed,No
7432,100,2056,2025-01-10 13:30:42,Debit Card,Completed,Yes
7433,100,1642,2025-07-13 21:02:41,Debit Card,Completed,No
7434,100,95,2024-09-06 06:58:05,Debit Card,Completed,No
7435,100,85,2025-06-07 06:08:53,Cash,Completed,Yes
7436,100,1749,2023-02-14 13:27:43,Debit Card,Completed,No
7437,300,1278,2024-01-07 09:07:21,Credit Card,Completed,Yes
7438,100,2540,2024-12-16 14:44:39,Online,Completed,Yes
7439,300,547,2025-03-17 01:42:04,Online,Pending,Yes
7440,100,145,2025-07-15 11:39:48,Credit Card,Completed,No
7441,100,2756,2021-07-18 06:41:04,Credit Card,Pending,No
7442,300,2816,2025-01-24 12:41:56,Online,Completed,Yes
7443,200,469,2025-06-07 15:24:16,Debit Card,Completed,Yes
7444,200,1855,2025-03-19 21:24:32,Online,Completed,No
7445,300,1756,2025-03-21 12:30:41,Credit Card,Completed,Yes
7446,300,1599,2024-11-04 14:39:37,Debit Card,Completed,No
7447,300,171,2024-06-10 04:58:28,Cash,Completed,No
7448,200,1738,2025-06-15 23:01:11,Online,Completed,No
7449,100,1917,2024-09-28 18:34:08,Online,Completed,No
7450,200,2679,2024-12-17 01:25:19,Credit Card,Completed,No
7451,200,1725,2025-06-19 16:11:19,Credit Card,Completed,Yes
7452,300,2096,2025-04-16 21:59:59,Credit Card,Completed,No
7453,200,671,2024-04-23 20:49:53,Online,Pending,No
7454,300,419,2024-11-22 20:28:39,Credit Card,Completed,No
7455,100,707,2024-12-28 05:55:51,Cash,Pending,Yes
7456,100,929,2021-10-19 20:09:45,Online,Completed,No
7457,100,1400,2025-02-27 05:56:52,Online,Completed,Yes
7458,100,818,2023-05-05 10:50:16,Debit Card,Completed,Yes
7459,200,2692,2024-03-02 01:26:24,Online,Completed,Yes
7460,300,2576,2023-12-13 03:17:26,Credit Card,Completed,Yes
7461,200,2081,2024-03-02 03:19:34,Debit Card,Completed,No
7462,300,2709,2025-06-14 09:31:42,Credit Card,Completed,Yes
7463,200,1574,2023-10-20 19:06:31,Online,Completed,Yes
7464,300,730,2024-11-01 16:18:13,Cash,Pending,No
7465,200,163,2025-05-11 14:38:09,Credit Card,Pending,Yes
7466,100,21,2025-06-23 05:52:53,Cash,Pending,Yes
7467,100,402,2025-02-24 04:55:12,Online,Completed,No
7468,100,2131,2024-08-20 23:11:00,Online,Pending,Yes
7469,200,2490,2025-05-20 19:00:33,Debit Card,Completed,No
7470,200,2104,2024-10-24 17:22:16,Cash,Completed,No
7471,100,806,2025-06-11 08:19:13,Cash,Completed,Yes
7472,300,1466,2025-06-22 04:38:09,Debit Card,Completed,Yes
7473,200,2713,2025-03-24 08:53:10,Debit Card,Completed,No
7474,100,1617,2024-09-10 09:41:50,Cash,Completed,Yes
7475,300,1419,2025-01-28 07:38:27,Online,Completed,Yes
7476,100,1064,2023-10-09 22:10:54,Credit Card,Completed,Yes
7477,300,2216,2025-04-18 18:47:45,Online,Completed,Yes
7478,300,1537,2025-02-25 01:13:34,Credit Card,Completed,Yes
7479,200,2576,2025-07-11 16:38:25,Online,Pending,No
7480,300,2722,2025-02-05 13:20:21,Online,Completed,No
7481,100,231,2022-03-16 12:25:09,Cash,Completed,Yes
7482,300,2142,2025-06-28 22:53:14,Cash,Completed,Yes
7483,200,2780,2024-05-20 04:49:29,Cash,Completed,Yes
7484,300,761,2025-03-23 13:27:08,Credit Card,Completed,Yes
7485,300,1045,2024-07-12 02:53:34,Debit Card,Completed,Yes
7486,300,2941,2024-05-09 03:05:51,Cash,Completed,Yes
7487,100,1829,2021-11-13 09:16:30,Credit Card,Completed,Yes
7488,300,1846,2025-05-08 04:18:48,Cash,Pending,No
7489,200,2373,2024-12-14 01:39:00,Online,Completed,No
7490,200,1402,2024-03-11 14:23:15,Credit Card,Completed,No
7491,300,2275,2025-05-15 22:51:48,Cash,Completed,Yes
7492,300,2007,2025-04-09 19:40:51,Cash,Completed,No
7493,200,1147,2025-01-18 11:25:04,Cash,Completed,Yes
7494,300,127,2024-11-04 12:30:30,Credit Card,Completed,Yes
7495,200,2044,2025-04-03 02:04:28,Credit Card,Pending,No
7496,200,1976,2024-01-07 20:35:46,Debit Card,Pending,Yes
7497,200,1034,2025-02-04 09:19:31,Cash,Completed,Yes
7498,200,2977,2025-06-22 21:56:16,Cash,Completed,No
7499,100,2686,2023-03-05 00:12:26,Online,Pending,Yes
7500,200,1810,2024-11-27 13:11:26,Online,Completed,Yes
7501,300,2768,2025-06-08 04:19:25,Debit Card,Pending,Yes
7502,300,1547,2024-04-28 13:17:18,Debit Card,Completed,No
7503,100,164,2022-06-24 05:52:28,Debit Card,Completed,Yes
7504,300,2985,2025-07-14 08:39:28,Debit Card,Completed,Yes
7505,100,2146,2023-07-20 16:04:09,Cash,Completed,No
7506,200,2636,2023-08-17 10:46:40,Debit Card,Completed,Yes
7507,300,126,2025-06-01 14:28:41,Credit Card,Completed,No
7508,300,2958,2024-01-03 03:16:45,Cash,Pending,Yes
7509,200,2475,2025-07-06 22:44:29,Credit Card,Completed,Yes
7510,200,1170,2025-05-24 13:21:54,Debit Card,Pending,No
7511,100,1239,2024-12-10 17:37:29,Credit Card,Completed,Yes
7512,300,2727,2025-04-04 02:31:08,Cash,Completed,No
7513,300,14,2025-01-10 05:10:17,Cash,Completed,No
7514,300,1281,2025-02-06 16:57:44,Cash,Pending,Yes
7515,200,572,2025-07-08 09:48:15,Credit Card,Completed,No
7516,100,2298,2025-01-29 06:38:43,Debit Card,Completed,Yes
7517,200,1202,2025-04-30 05:24:53,Credit Card,Completed,Yes
7518,300,1350,2025-05-15 00:57:08,Credit Card,Completed,No
7519,300,19,2025-02-03 22:04:33,Credit Card,Completed,No
7520,300,2083,2025-05-02 19:42:22,Online,Completed,Yes
7521,100,2342,2025-04-24 05:21:19,Credit Card,Completed,No
7522,200,1260,2023-08-27 12:11:37,Debit Card,Completed,Yes
7523,300,777,2025-06-21 01:21:57,Online,Completed,No
7524,100,314,2024-12-25 02:08:24,Credit Card,Completed,Yes
7525,300,421,2025-01-04 11:01:57,Credit Card,Completed,Yes
7526,300,1904,2025-02-16 03:45:17,Cash,Completed,Yes
7527,100,2479,2024-01-30 20:45:27,Online,Completed,Yes
7528,100,1278,2025-02-05 06:37:52,Credit Card,Completed,Yes
7529,100,2661,2024-12-26 12:20:34,Online,Completed,Yes
7530,100,2819,2025-05-28 10:34:07,Online,Completed,No
7531,100,1208,2022-10-29 03:04:48,Online,Completed,No
7532,100,1009,2025-07-02 09:42:20,Online,Completed,Yes
7533,200,1298,2022-12-24 04:28:42,Online,Completed,No
7534,100,1289,2024-02-15 09:32:50,Credit Card,Completed,Yes
7535,100,1498,2024-08-02 19:03:30,Online,Completed,No
7536,200,711,2023-08-17 10:23:06,Online,Completed,Yes
7537,200,2826,2025-02-25 04:39:30,Online,Completed,No
7538,200,1555,2024-12-10 20:20:22,Online,Completed,No
7539,100,476,2025-04-05 00:24:38,Credit Card,Completed,Yes
7540,200,626,2025-01-25 08:27:23,Credit Card,Completed,Yes
7541,300,2637,2024-05-26 18:02:51,Credit Card,Completed,No
7542,100,2541,2021-10-28 14:52:11,Debit Card,Pending,No
7543,100,672,2024-08-10 09:17:43,Debit Card,Completed,Yes
7544,100,2139,2024-10-03 20:44:18,Credit Card,Completed,Yes
7545,200,1129,2025-07-06 18:23:31,Debit Card,Pending,Yes
7546,100,664,2024-12-17 02:56:03,Credit Card,Completed,Yes
7547,300,1082,2025-06-12 10:43:57,Online,Completed,Yes
7548,200,587,2023-12-17 11:34:42,Debit Card,Pending,Yes
7549,200,1734,2025-06-14 11:34:49,Cash,Completed,Yes
7550,200,2313,2025-06-26 18:43:58,Credit Card,Pending,No
7551,300,1766,2025-07-10 14:53:38,Cash,Completed,No
7552,100,1278,2024-12-04 13:45:21,Online,Completed,Yes
7553,200,430,2024-08-08 08:09:32,Debit Card,Pending,Yes
7554,300,2462,2025-07-04 12:18:17,Online,Pending,No
7555,100,333,2024-04-25 00:34:45,Cash,Completed,No
7556,200,1597,2024-05-06 15:41:26,Credit Card,Completed,Yes
7557,200,1819,2024-12-19 01:27:41,Cash,Completed,No
7558,100,2589,2022-07-09 05:31:32,Online,Completed,No
7559,100,376,2025-05-02 23:07:37,Credit Card,Completed,No
7560,100,998,2025-02-27 15:46:16,Online,Completed,No
7561,300,665,2025-06-07 22:44:01,Cash,Completed,Yes
7562,300,1620,2023-12-16 18:10:01,Debit Card,Completed,Yes
7563,200,160,2025-06-11 18:34:56,Cash,Cancelled,No
7564,100,1510,2024-05-01 08:12:41,Credit Card,Completed,No
7565,100,2011,2025-05-17 23:31:43,Cash,Completed,No
7566,100,2742,2023-05-24 22:40:23,Credit Card,Completed,No
7567,300,1469,2025-05-12 23:47:39,Debit Card,Completed,No
