visit_id,customer_id,lead_id,branch_id,entring_datetime,leaving_datetime,purchased
10534,575,,300,2025-04-19 17:40:27,2025-04-19 18:19:27,True
10535,1195,,200,2025-01-12 13:12:01,2025-01-12 14:11:01,True
10536,468,,200,2024-08-29 14:54:27,2024-08-29 16:34:27,True
10537,,178,100,2024-06-22 19:52:07,2024-06-22 20:51:07,True
10538,,725,300,2023-09-03 19:36:54,2023-09-03 21:11:54,True
10539,,513,300,2023-10-09 14:10:50,2023-10-09 15:14:50,True
10540,241,,300,2025-05-08 16:55:29,2025-05-08 17:34:29,True
10541,2254,,200,2023-07-16 10:53:46,2023-07-16 11:39:46,False
10542,747,,200,2022-11-28 10:06:25,2022-11-28 11:11:25,True
10543,1956,,300,2023-10-27 14:50:26,2023-10-27 14:58:26,False
10544,2029,,300,2025-03-22 19:29:19,2025-03-22 20:35:19,True
10545,467,,100,2024-01-16 10:41:47,2024-01-16 11:37:47,True
10546,,549,300,2024-05-06 17:18:22,2024-05-06 18:06:22,True
10547,,829,200,2024-02-07 11:53:44,2024-02-07 13:35:44,True
10548,,810,100,2024-08-30 18:13:29,2024-08-30 19:42:29,True
10549,2263,,200,2023-01-30 16:11:55,2023-01-30 17:46:55,True
10550,2327,,100,2024-06-24 14:16:50,2024-06-24 15:55:50,True
10551,,173,200,2024-10-14 12:48:28,2024-10-14 13:06:28,True
10552,,539,200,2022-08-02 15:02:46,2022-08-02 15:14:46,False
10553,,475,100,2021-10-02 12:35:47,2021-10-02 12:53:47,True
10554,,782,100,2023-09-26 09:23:04,2023-09-26 09:55:04,True
10555,,561,100,2021-03-18 12:40:00,2021-03-18 13:26:00,True
10556,1055,,200,2024-11-13 09:22:26,2024-11-13 10:41:26,True
10557,,610,100,2022-09-05 10:37:55,2022-09-05 11:40:55,False
10558,2894,,100,2024-05-02 18:19:26,2024-05-02 18:53:26,True
10559,,741,100,2022-10-19 09:25:52,2022-10-19 11:08:52,True
10560,768,,300,2024-02-24 09:36:37,2024-02-24 11:11:37,False
10561,1480,,200,2024-04-05 12:19:14,2024-04-05 13:19:14,True
10562,32,,100,2025-03-19 16:23:07,2025-03-19 16:29:07,True
10563,,280,200,2023-03-23 15:41:42,2023-03-23 16:04:42,True
10564,1405,,100,2022-12-02 17:16:49,2022-12-02 17:27:49,False
10565,,318,200,2022-11-14 16:17:22,2022-11-14 17:59:22,True
10566,2903,,100,2025-01-31 16:21:20,2025-01-31 16:51:20,True
10567,,652,200,2024-11-25 14:59:54,2024-11-25 16:06:54,True
10568,,994,300,2025-03-09 14:24:44,2025-03-09 15:54:44,False
10569,49,,300,2024-08-12 11:45:55,2024-08-12 13:41:55,True
10570,1201,,100,2023-01-13 09:10:09,2023-01-13 10:03:09,True
10571,2721,,300,2024-12-02 12:58:47,2024-12-02 14:10:47,True
10572,,232,300,2024-12-19 09:26:45,2024-12-19 10:44:45,True
10573,,741,300,2024-03-19 18:34:33,2024-03-19 19:11:33,True
10574,,823,200,2024-11-19 09:56:28,2024-11-19 10:19:28,False
10575,,678,200,2023-02-03 18:06:42,2023-02-03 19:20:42,False
10576,,664,100,2022-10-28 10:03:57,2022-10-28 12:02:57,False
10577,,27,100,2025-02-22 10:41:29,2025-02-22 11:46:29,False
10578,,236,300,2024-01-22 11:06:56,2024-01-22 12:47:56,False
10579,2397,,100,2025-04-04 16:03:29,2025-04-04 16:58:29,False
10580,2470,,300,2024-07-24 10:34:13,2024-07-24 11:24:13,False
10581,,941,100,2023-12-26 09:16:45,2023-12-26 10:29:45,True
10582,1034,,300,2024-07-05 15:06:52,2024-07-05 16:51:52,True
10583,880,,200,2025-06-27 16:04:31,2025-06-27 16:37:31,False
10584,,108,300,2024-04-06 12:01:12,2024-04-06 12:40:12,True
10585,,78,200,2024-11-10 14:50:51,2024-11-10 16:20:51,True
10586,,992,300,2025-02-01 17:36:52,2025-02-01 18:49:52,True
10587,354,,300,2025-03-07 16:36:03,2025-03-07 18:29:03,True
10588,2560,,200,2024-06-22 10:34:48,2024-06-22 11:19:48,True
10589,856,,100,2024-04-09 09:00:36,2024-04-09 10:11:36,True
10590,2562,,300,2025-06-14 18:10:32,2025-06-14 19:47:32,False
10591,2160,,200,2025-05-10 16:38:02,2025-05-10 17:33:02,True
10592,,966,200,2024-04-22 13:33:44,2024-04-22 14:58:44,False
10593,,843,200,2025-02-05 09:17:31,2025-02-05 10:46:31,True
10594,767,,100,2024-03-23 18:29:10,2024-03-23 19:09:10,False
10595,,303,100,2023-07-12 11:42:26,2023-07-12 12:37:26,True
10596,,669,200,2025-03-01 17:26:23,2025-03-01 19:13:23,True
10597,657,,300,2024-04-30 10:07:16,2024-04-30 10:25:16,True
10598,,380,200,2025-03-13 17:42:37,2025-03-13 19:33:37,True
10599,,830,200,2022-11-14 16:20:48,2022-11-14 17:00:48,True
10600,389,,200,2022-09-20 14:56:49,2022-09-20 16:02:49,True
10601,,865,300,2024-08-27 18:58:32,2024-08-27 20:46:32,True
10602,,426,300,2025-05-03 15:56:53,2025-05-03 16:24:53,True
10603,2486,,100,2024-02-22 16:27:22,2024-02-22 18:10:22,False
10604,481,,100,2023-11-04 14:03:32,2023-11-04 15:52:32,True
10605,1616,,200,2024-11-04 11:22:06,2024-11-04 11:44:06,True
10606,2085,,100,2025-01-14 11:38:29,2025-01-14 13:09:29,True
10607,2384,,300,2024-07-31 10:04:16,2024-07-31 11:35:16,True
10608,2968,,300,2025-05-20 17:18:26,2025-05-20 17:34:26,True
10609,,642,200,2023-07-16 17:36:34,2023-07-16 17:42:34,False
10610,518,,300,2024-09-25 13:00:36,2024-09-25 14:59:36,False
10611,336,,200,2022-07-25 11:52:52,2022-07-25 13:23:52,True
10612,2784,,100,2024-10-02 13:32:21,2024-10-02 13:56:21,False
10613,,987,100,2024-06-20 18:38:46,2024-06-20 20:36:46,True
10614,,9,200,2025-01-08 12:01:02,2025-01-08 14:01:02,True
10615,2300,,200,2025-06-16 09:37:47,2025-06-16 11:05:47,True
10616,1297,,200,2025-06-30 09:46:58,2025-06-30 09:51:58,True
10617,892,,100,2024-12-14 14:38:25,2024-12-14 14:58:25,True
10618,,620,100,2021-05-05 09:37:14,2021-05-05 10:09:14,True
10619,270,,200,2025-06-16 10:44:32,2025-06-16 11:41:32,True
10620,1210,,100,2023-12-22 19:42:11,2023-12-22 20:20:11,False
10621,633,,300,2025-03-08 16:41:58,2025-03-08 18:01:58,False
10622,2892,,300,2024-06-23 15:31:37,2024-06-23 15:42:37,False
10623,2683,,300,2024-02-06 14:39:11,2024-02-06 16:39:11,False
10624,903,,100,2024-10-21 09:08:22,2024-10-21 10:55:22,True
10625,331,,100,2024-10-14 18:24:11,2024-10-14 18:30:11,True
10626,265,,100,2022-09-13 14:54:05,2022-09-13 15:06:05,True
10627,,404,300,2024-07-02 15:38:07,2024-07-02 16:00:07,True
10628,1388,,100,2025-04-14 14:49:44,2025-04-14 16:33:44,True
10629,1508,,300,2025-05-29 14:06:29,2025-05-29 14:59:29,True
10630,,9,200,2022-11-18 19:48:42,2022-11-18 20:30:42,True
10631,,181,200,2022-11-12 17:00:58,2022-11-12 17:14:58,False
10632,614,,200,2025-06-17 19:35:22,2025-06-17 20:40:22,False
10633,2995,,300,2024-02-20 09:58:10,2024-02-20 11:45:10,False
10634,94,,200,2023-11-30 09:43:02,2023-11-30 11:36:02,False
10635,,850,300,2024-01-17 10:39:41,2024-01-17 11:35:41,True
10636,2259,,100,2021-07-02 12:30:39,2021-07-02 14:22:39,True
10637,818,,300,2025-04-27 17:42:28,2025-04-27 18:46:28,True
10638,1901,,300,2024-08-31 10:29:46,2024-08-31 10:46:46,False
10639,2706,,300,2024-07-21 18:31:55,2024-07-21 20:01:55,False
10640,,419,300,2023-11-01 16:05:10,2023-11-01 16:18:10,True
10641,404,,200,2024-06-29 15:12:48,2024-06-29 16:44:48,True
10642,,525,100,2024-12-31 10:58:56,2024-12-31 12:58:56,False
10643,979,,100,2024-10-15 13:04:38,2024-10-15 14:58:38,True
10644,,498,300,2025-05-01 12:01:24,2025-05-01 12:42:24,False
10645,,794,100,2025-03-07 11:46:50,2025-03-07 13:20:50,False
10646,,264,100,2021-11-15 13:52:33,2021-11-15 14:53:33,False
10647,1802,,100,2024-10-21 11:08:04,2024-10-21 11:49:04,False
10648,1140,,200,2024-04-19 15:43:19,2024-04-19 16:47:19,True
10649,,200,100,2024-09-04 16:52:45,2024-09-04 17:37:45,False
10650,,189,300,2025-03-04 17:49:08,2025-03-04 18:27:08,False
10651,77,,100,2023-10-25 18:47:41,2023-10-25 20:33:41,False
10652,,19,200,2024-05-29 10:53:39,2024-05-29 11:53:39,True
10653,,887,300,2023-12-08 12:11:18,2023-12-08 13:08:18,False
10654,2431,,200,2025-06-30 16:05:39,2025-06-30 17:38:39,False
10655,2446,,100,2024-09-15 18:43:19,2024-09-15 20:39:19,True
10656,836,,100,2025-06-24 13:33:59,2025-06-24 14:51:59,True
10657,,636,100,2021-04-23 09:09:22,2021-04-23 10:04:22,True
10658,,941,300,2024-02-29 16:18:05,2024-02-29 18:13:05,True
10659,2938,,300,2023-12-11 10:35:36,2023-12-11 11:35:36,True
10660,,622,200,2022-12-30 15:01:54,2022-12-30 16:16:54,True
10661,,571,100,2025-02-08 19:24:10,2025-02-08 20:29:10,False
10662,,227,300,2025-06-11 09:20:18,2025-06-11 09:39:18,True
10663,1432,,100,2025-03-12 09:58:03,2025-03-12 10:59:03,False
10664,987,,100,2024-02-12 17:17:32,2024-02-12 19:06:32,True
10665,905,,300,2024-06-07 16:45:01,2024-06-07 17:28:01,True
10666,2289,,100,2025-02-17 13:57:47,2025-02-17 15:25:47,True
10667,,953,100,2023-06-22 11:05:08,2023-06-22 13:00:08,True
10668,,270,200,2022-07-07 14:13:21,2022-07-07 15:54:21,True
10669,190,,100,2024-05-01 11:23:02,2024-05-01 12:51:02,True
10670,,589,100,2023-02-09 17:56:00,2023-02-09 19:44:00,True
10671,,709,100,2021-09-05 13:12:59,2021-09-05 13:19:59,True
10672,,542,300,2025-06-06 15:30:55,2025-06-06 16:48:55,False
10673,369,,300,2025-05-03 11:45:52,2025-05-03 12:16:52,True
10674,411,,200,2022-12-11 12:12:35,2022-12-11 12:56:35,False
10675,,852,200,2022-06-28 10:06:41,2022-06-28 10:45:41,True
10676,,381,300,2024-12-18 09:15:21,2024-12-18 09:36:21,False
10677,125,,300,2025-05-30 17:07:05,2025-05-30 18:54:05,True
10678,,719,100,2025-05-07 17:59:20,2025-05-07 18:08:20,True
10679,2198,,300,2024-04-23 18:23:19,2024-04-23 19:46:19,True
10680,,219,300,2024-02-15 14:14:12,2024-02-15 15:31:12,False
10681,,384,200,2023-09-20 13:56:19,2023-09-20 15:26:19,True
10682,968,,100,2025-04-08 18:41:39,2025-04-08 19:46:39,False
10683,,202,300,2025-04-23 17:51:01,2025-04-23 19:33:01,True
10684,,79,300,2023-10-26 09:09:33,2023-10-26 09:50:33,False
10685,,354,200,2022-09-29 17:13:39,2022-09-29 18:15:39,False
10686,103,,300,2024-02-08 16:52:28,2024-02-08 18:36:28,True
10687,,791,200,2024-02-07 09:21:54,2024-02-07 10:53:54,False
10688,1996,,100,2022-09-12 10:38:49,2022-09-12 11:14:49,True
10689,,245,200,2024-06-13 14:52:57,2024-06-13 16:41:57,True
10690,909,,100,2025-06-23 12:05:09,2025-06-23 13:20:09,False
10691,,951,200,2024-01-24 17:25:33,2024-01-24 19:03:33,False
10692,,412,200,2022-08-16 14:50:03,2022-08-16 15:53:03,True
10693,2609,,200,2025-05-09 14:30:56,2025-05-09 15:38:56,False
10694,,372,100,2025-05-14 17:36:42,2025-05-14 18:09:42,True
10695,1254,,300,2024-06-14 11:44:55,2024-06-14 11:57:55,True
10696,1700,,200,2024-09-25 11:35:43,2024-09-25 12:07:43,True
10697,2435,,100,2024-03-11 12:11:26,2024-03-11 13:15:26,True
10698,705,,300,2024-12-09 17:43:07,2024-12-09 18:12:07,True
10699,2963,,200,2025-03-24 10:05:05,2025-03-24 11:48:05,False
10700,1467,,300,2025-03-14 12:10:21,2025-03-14 13:00:21,False
10701,1347,,300,2023-12-07 16:54:45,2023-12-07 18:29:45,True
10702,,734,200,2023-02-14 19:46:07,2023-02-14 21:36:07,False
10703,1776,,300,2025-01-19 16:00:48,2025-01-19 17:33:48,True
10704,,618,300,2024-05-27 14:58:59,2024-05-27 16:07:59,True
10705,,85,300,2024-12-19 10:12:21,2024-12-19 11:56:21,False
10706,,25,100,2021-09-20 16:32:55,2021-09-20 18:17:55,True
10707,568,,300,2025-01-16 13:14:07,2025-01-16 14:16:07,True
10708,,26,300,2024-07-30 10:36:03,2024-07-30 11:01:03,False
10709,835,,100,2022-01-22 13:21:30,2022-01-22 13:43:30,True
10710,931,,200,2024-06-03 16:51:41,2024-06-03 18:19:41,True
10711,428,,100,2022-07-30 09:17:13,2022-07-30 10:38:13,True
10712,,884,300,2024-08-09 09:06:27,2024-08-09 10:31:27,True
10713,,28,300,2024-02-16 17:07:50,2024-02-16 18:23:50,True
10714,2793,,300,2024-02-09 12:15:20,2024-02-09 13:04:20,True
10715,1470,,100,2023-10-23 14:46:26,2023-10-23 16:22:26,True
10716,1992,,200,2024-11-06 11:35:15,2024-11-06 12:47:15,True
10717,,494,100,2025-05-11 19:35:49,2025-05-11 19:52:49,False
10718,,171,200,2025-01-16 13:50:32,2025-01-16 14:23:32,True
10719,2972,,200,2025-03-11 09:26:55,2025-03-11 10:25:55,True
10720,1809,,100,2025-05-13 11:24:52,2025-05-13 11:48:52,False
10721,120,,300,2024-10-22 10:44:05,2024-10-22 12:13:05,True
10722,,939,300,2024-11-14 18:02:01,2024-11-14 19:43:01,True
10723,1917,,100,2025-06-04 18:02:20,2025-06-04 18:13:20,False
10724,,266,100,2022-02-03 16:52:53,2022-02-03 18:06:53,False
10725,2845,,200,2022-08-29 11:37:00,2022-08-29 12:37:00,True
10726,,643,200,2024-08-22 13:30:31,2024-08-22 14:07:31,False
10727,19,,100,2025-06-30 12:00:46,2025-06-30 12:18:46,True
10728,649,,200,2023-09-03 19:35:57,2023-09-03 20:11:57,True
10729,,297,100,2024-07-02 09:08:16,2024-07-02 10:37:16,True
10730,,891,200,2022-10-19 14:15:17,2022-10-19 16:12:17,False
10731,1660,,200,2023-07-20 14:35:46,2023-07-20 16:19:46,True
10732,450,,100,2025-03-05 19:30:06,2025-03-05 21:08:06,False
10733,,771,100,2022-09-06 13:06:49,2022-09-06 14:02:49,False
10734,443,,100,2025-02-02 12:10:53,2025-02-02 13:29:53,True
10735,,389,100,2021-06-24 11:54:21,2021-06-24 12:31:21,True
10736,,657,200,2025-03-08 14:36:20,2025-03-08 15:36:20,True
10737,2019,,100,2024-08-02 15:21:39,2024-08-02 15:57:39,False
10738,,648,100,2021-10-20 12:52:23,2021-10-20 14:10:23,True
10739,1944,,300,2025-04-17 15:55:12,2025-04-17 17:33:12,False
10740,,806,300,2025-06-16 15:36:42,2025-06-16 17:06:42,True
10741,1920,,200,2024-11-16 09:46:44,2024-11-16 10:43:44,True
10742,,617,100,2024-04-05 13:05:20,2024-04-05 14:45:20,False
10743,,33,300,2025-02-28 19:27:00,2025-02-28 20:08:00,True
10744,,645,300,2025-03-09 09:51:57,2025-03-09 11:14:57,True
10745,2459,,200,2025-05-26 14:39:42,2025-05-26 15:23:42,True
10746,,181,200,2022-09-09 10:53:05,2022-09-09 12:02:05,True
10747,,589,300,2024-06-10 14:49:14,2024-06-10 16:12:14,True
10748,941,,100,2023-12-03 17:14:07,2023-12-03 17:54:07,True
10749,1099,,200,2024-08-05 16:21:24,2024-08-05 16:42:24,True
10750,,573,100,2024-05-13 17:17:40,2024-05-13 18:26:40,True
10751,2952,,200,2022-12-06 09:01:38,2022-12-06 10:56:38,True
10752,306,,200,2025-06-06 14:32:02,2025-06-06 14:52:02,False
10753,,66,300,2024-01-12 10:20:03,2024-01-12 11:56:03,True
10754,707,,100,2024-07-03 18:27:11,2024-07-03 20:13:11,True
10755,1979,,100,2024-08-19 19:13:27,2024-08-19 19:25:27,False
10756,,468,300,2024-10-26 16:38:12,2024-10-26 18:18:12,True
10757,,378,300,2024-01-20 13:25:48,2024-01-20 14:02:48,False
10758,1540,,300,2024-09-21 18:32:36,2024-09-21 19:21:36,False
10759,203,,300,2025-02-28 09:40:24,2025-02-28 11:26:24,True
10760,1116,,300,2024-06-02 13:20:03,2024-06-02 15:07:03,True
10761,,321,300,2024-01-04 16:05:26,2024-01-04 16:17:26,True
10762,1359,,200,2025-05-30 19:36:39,2025-05-30 21:04:39,False
10763,,349,300,2024-05-01 14:18:54,2024-05-01 15:50:54,True
10764,,647,300,2024-07-25 09:19:49,2024-07-25 10:39:49,True
10765,1460,,200,2024-02-19 15:25:51,2024-02-19 15:59:51,True
10766,,634,200,2022-12-10 14:13:47,2022-12-10 15:59:47,False
10767,,425,100,2025-06-21 10:36:04,2025-06-21 10:46:04,True
10768,,347,300,2025-04-03 15:51:35,2025-04-03 16:07:35,True
10769,461,,200,2025-06-20 11:00:38,2025-06-20 11:38:38,True
10770,,826,200,2023-07-14 12:16:19,2023-07-14 12:51:19,True
10771,726,,200,2023-11-26 17:25:15,2023-11-26 18:51:15,True
10772,,465,300,2024-10-12 14:37:50,2024-10-12 15:05:50,False
10773,,146,100,2021-10-06 12:59:17,2021-10-06 14:54:17,True
10774,,743,300,2025-05-12 11:14:46,2025-05-12 12:36:46,True
10775,2535,,300,2024-06-13 12:48:07,2024-06-13 14:47:07,False
10776,,562,100,2024-06-07 11:01:24,2024-06-07 12:10:24,True
10777,,128,100,2022-06-08 12:06:30,2022-06-08 13:26:30,True
10778,1501,,300,2024-03-24 15:38:44,2024-03-24 17:22:44,True
10779,1865,,200,2023-08-07 15:42:57,2023-08-07 16:42:57,True
10780,988,,200,2024-05-04 13:33:26,2024-05-04 15:17:26,True
10781,1759,,300,2025-02-18 12:16:53,2025-02-18 13:31:53,True
10782,,687,300,2025-06-17 13:11:33,2025-06-17 13:30:33,True
10783,1445,,200,2025-05-18 11:49:59,2025-05-18 12:30:59,False
10784,2604,,300,2025-06-06 12:44:26,2025-06-06 14:08:26,True
10785,1535,,200,2025-04-06 12:36:44,2025-04-06 13:20:44,True
10786,,698,100,2022-09-24 09:29:50,2022-09-24 10:04:50,True
10787,,1000,100,2023-11-23 19:51:34,2023-11-23 20:17:34,False
10788,,245,100,2023-11-15 09:57:15,2023-11-15 10:44:15,True
10789,,8,300,2024-02-21 14:33:39,2024-02-21 14:54:39,True
10790,,154,100,2022-07-08 12:44:40,2022-07-08 14:34:40,True
10791,,92,100,2025-06-05 16:51:55,2025-06-05 17:12:55,True
10792,2843,,100,2023-08-22 18:21:59,2023-08-22 19:27:59,False
10793,1920,,300,2024-11-13 12:09:15,2024-11-13 13:38:15,True
10794,,680,100,2023-05-16 19:48:23,2023-05-16 20:29:23,True
10795,,751,200,2022-09-13 11:05:02,2022-09-13 13:04:02,True
10796,,32,200,2024-07-14 11:43:33,2024-07-14 12:57:33,True
10797,,228,100,2021-10-21 14:59:11,2021-10-21 16:54:11,False
10798,1822,,100,2024-03-15 12:56:02,2024-03-15 14:13:02,True
10799,1155,,300,2024-04-03 14:06:15,2024-04-03 14:56:15,True
10800,152,,200,2025-06-08 09:24:24,2025-06-08 09:42:24,True
10801,1703,,100,2025-06-11 09:05:54,2025-06-11 10:50:54,True
10802,1010,,100,2024-07-13 11:59:11,2024-07-13 12:44:11,True
10803,488,,300,2025-06-22 17:44:18,2025-06-22 19:02:18,True
10804,,225,100,2022-06-10 11:00:52,2022-06-10 12:49:52,True
10805,,30,300,2024-07-01 12:59:04,2024-07-01 14:26:04,True
10806,,411,200,2024-10-20 14:28:56,2024-10-20 15:06:56,True
10807,,333,300,2023-11-25 14:25:57,2023-11-25 16:04:57,True
10808,,107,200,2024-07-07 15:03:24,2024-07-07 16:54:24,False
10809,,729,100,2024-12-11 10:36:14,2024-12-11 10:56:14,True
10810,1564,,300,2024-06-19 18:59:22,2024-06-19 20:46:22,True
10811,,309,200,2022-11-30 11:14:10,2022-11-30 12:33:10,True
10812,,626,100,2022-12-22 09:09:38,2022-12-22 09:47:38,True
10813,2313,,100,2025-05-06 15:35:52,2025-05-06 16:27:52,False
10814,976,,200,2023-04-29 11:57:08,2023-04-29 12:58:08,True
10815,,84,200,2022-12-15 10:34:47,2022-12-15 11:25:47,True
10816,1109,,300,2024-07-18 18:57:25,2024-07-18 20:09:25,True
10817,,163,100,2021-10-03 10:57:45,2021-10-03 12:06:45,False
10818,,977,300,2024-04-26 11:59:05,2024-04-26 13:12:05,False
10819,2076,,200,2024-12-27 10:28:54,2024-12-27 11:49:54,True
10820,581,,300,2025-03-05 13:18:55,2025-03-05 13:41:55,True
10821,,486,200,2025-06-10 09:33:29,2025-06-10 09:44:29,True
10822,,631,300,2024-07-01 13:45:41,2024-07-01 14:17:41,False
10823,,179,300,2024-08-16 15:24:30,2024-08-16 16:44:30,False
10824,2502,,300,2024-03-19 18:23:27,2024-03-19 19:39:27,False
10825,2428,,300,2024-02-12 11:40:15,2024-02-12 12:49:15,True
10826,2810,,300,2025-05-06 09:25:39,2025-05-06 10:35:39,True
10827,1186,,300,2025-06-11 18:22:20,2025-06-11 18:42:20,True
10828,2337,,100,2023-02-10 09:20:45,2023-02-10 11:15:45,True
10829,2920,,200,2025-04-09 16:36:10,2025-04-09 18:14:10,True
10830,,581,200,2022-08-18 11:21:07,2022-08-18 12:06:07,True
10831,,777,100,2024-11-30 17:19:46,2024-11-30 17:52:46,True
10832,2282,,200,2025-02-16 13:34:36,2025-02-16 15:28:36,True
10833,,60,100,2021-06-23 17:09:42,2021-06-23 18:33:42,False
10834,1532,,300,2025-03-03 14:10:16,2025-03-03 15:31:16,True
10835,1273,,100,2025-06-10 10:54:00,2025-06-10 12:48:00,True
10836,,155,200,2025-05-15 15:37:30,2025-05-15 15:58:30,True
10837,752,,300,2025-06-30 11:03:30,2025-06-30 12:46:30,True
10838,2832,,300,2024-06-21 09:03:43,2024-06-21 10:10:43,True
10839,,315,100,2023-08-17 15:41:45,2023-08-17 16:41:45,True
10840,,906,200,2024-07-10 11:33:06,2024-07-10 12:29:06,False
10841,,419,100,2022-10-31 09:46:12,2022-10-31 11:44:12,True
10842,1110,,100,2025-05-13 17:27:18,2025-05-13 18:30:18,False
10843,1278,,300,2023-09-29 16:56:20,2023-09-29 17:39:20,True
10844,,25,100,2023-07-29 09:53:12,2023-07-29 10:18:12,True
10845,,33,200,2025-02-03 13:48:48,2025-02-03 14:31:48,False
10846,,227,200,2022-11-22 19:52:25,2022-11-22 20:08:25,True
10847,2142,,200,2025-01-21 12:09:33,2025-01-21 12:30:33,True
10848,2731,,200,2023-12-27 10:05:27,2023-12-27 11:10:27,True
10849,,610,100,2022-01-25 10:33:18,2022-01-25 12:30:18,True
10850,,978,100,2022-08-13 10:56:36,2022-08-13 12:10:36,True
10851,1014,,300,2025-06-11 09:36:46,2025-06-11 10:54:46,False
10852,2951,,100,2024-12-17 16:18:24,2024-12-17 16:23:24,True
10853,2792,,300,2024-05-22 09:35:25,2024-05-22 09:52:25,True
10854,2502,,100,2024-03-11 09:28:42,2024-03-11 09:44:42,True
10855,439,,100,2023-02-23 16:55:27,2023-02-23 17:19:27,False
10856,,912,200,2024-05-08 11:28:10,2024-05-08 12:41:10,False
10857,2810,,300,2023-11-19 13:23:33,2023-11-19 15:09:33,False
10858,,415,200,2024-08-25 10:07:30,2024-08-25 10:25:30,True
10859,1561,,300,2025-06-17 18:48:40,2025-06-17 20:14:40,True
10860,,150,200,2024-03-19 09:35:27,2024-03-19 09:41:27,True
10861,2021,,300,2024-09-01 18:11:20,2024-09-01 18:48:20,True
10862,1165,,200,2025-01-17 19:41:39,2025-01-17 20:04:39,True
10863,,309,100,2023-06-11 18:32:27,2023-06-11 18:43:27,True
10864,1466,,300,2024-10-29 19:11:49,2024-10-29 20:28:49,True
10865,2138,,300,2024-09-10 17:35:37,2024-09-10 18:17:37,True
10866,747,,100,2023-06-27 12:09:36,2023-06-27 12:54:36,True
10867,,210,300,2025-06-18 18:21:22,2025-06-18 19:42:22,True
10868,,289,200,2024-12-31 13:10:45,2024-12-31 13:40:45,False
10869,,914,100,2023-09-17 09:12:05,2023-09-17 09:57:05,True
10870,2155,,100,2021-11-13 18:27:20,2021-11-13 19:53:20,True
10871,2918,,200,2024-11-16 11:39:00,2024-11-16 13:17:00,False
10872,1353,,300,2024-05-05 13:39:05,2024-05-05 14:00:05,False
10873,1874,,300,2023-11-15 14:23:25,2023-11-15 15:58:25,True
10874,,522,100,2024-04-25 10:49:00,2024-04-25 11:08:00,True
10875,1808,,300,2024-03-12 14:25:41,2024-03-12 15:44:41,True
10876,,688,100,2024-02-16 12:28:28,2024-02-16 13:38:28,True
10877,2590,,100,2025-06-29 09:42:00,2025-06-29 11:13:00,False
10878,,446,200,2025-04-29 09:33:48,2025-04-29 10:03:48,False
10879,,854,100,2021-12-25 14:45:19,2021-12-25 16:28:19,True
10880,2321,,300,2023-11-01 14:32:12,2023-11-01 15:35:12,True
10881,1646,,100,2023-12-11 19:09:25,2023-12-11 20:53:25,True
10882,,441,300,2023-11-17 13:41:45,2023-11-17 14:27:45,False
10883,2,,100,2023-03-26 11:08:58,2023-03-26 11:17:58,False
10884,1114,,200,2025-06-02 15:15:05,2025-06-02 16:16:05,True
10885,1155,,200,2024-03-02 16:14:10,2024-03-02 16:32:10,True
10886,,970,100,2025-05-26 19:15:51,2025-05-26 20:30:51,True
10887,,577,300,2025-06-22 19:03:46,2025-06-22 20:13:46,True
10888,,566,100,2024-02-27 18:30:16,2024-02-27 19:38:16,False
10889,420,,100,2025-01-29 11:04:32,2025-01-29 11:59:32,True
10890,,15,100,2024-02-05 11:42:54,2024-02-05 11:54:54,False
10891,2160,,300,2025-04-04 14:28:01,2025-04-04 15:04:01,True
10892,,980,300,2024-06-11 09:16:12,2024-06-11 10:22:12,True
10893,2932,,200,2024-10-03 16:46:28,2024-10-03 17:16:28,True
10894,1301,,300,2025-06-26 12:46:52,2025-06-26 13:43:52,True
10895,702,,300,2025-01-30 10:11:21,2025-01-30 11:53:21,False
10896,,389,200,2023-10-07 18:48:00,2023-10-07 19:09:00,False
10897,118,,300,2024-06-09 19:08:44,2024-06-09 19:56:44,True
10898,578,,200,2025-03-25 13:28:42,2025-03-25 14:16:42,False
10899,54,,300,2024-05-24 17:09:53,2024-05-24 18:08:53,True
10900,2954,,200,2023-01-12 15:13:49,2023-01-12 16:51:49,True
10901,,648,300,2025-02-03 12:06:28,2025-02-03 13:56:28,True
10902,235,,300,2025-04-14 10:42:18,2025-04-14 11:48:18,True
10903,310,,200,2025-04-05 13:14:03,2025-04-05 13:26:03,True
10904,45,,300,2025-04-18 13:49:41,2025-04-18 15:18:41,True
10905,,311,200,2022-10-18 10:21:51,2022-10-18 11:43:51,True
10906,,162,300,2024-11-27 18:38:28,2024-11-27 18:50:28,True
10907,2559,,200,2023-04-20 15:35:31,2023-04-20 16:10:31,True
10908,92,,200,2023-03-14 16:10:22,2023-03-14 18:04:22,True
10909,,206,300,2024-01-23 18:43:54,2024-01-23 19:14:54,False
10910,,585,100,2024-08-31 14:16:19,2024-08-31 16:03:19,True
10911,2280,,200,2023-08-12 14:06:25,2023-08-12 15:38:25,True
10912,,342,200,2023-01-25 15:10:09,2023-01-25 16:02:09,True
10913,,969,300,2024-04-27 10:45:19,2024-04-27 12:27:19,True
10914,1620,,200,2023-02-12 14:27:59,2023-02-12 15:26:59,True
10915,,204,200,2024-07-26 12:48:46,2024-07-26 12:55:46,False
10916,26,,200,2024-03-04 09:45:41,2024-03-04 11:01:41,False
10917,2292,,300,2024-12-21 14:45:08,2024-12-21 16:44:08,True
