visit_id,customer_id,lead_id,branch_id,entring,leaving,datetime,purchased
14235,,120,300,09:51:25,11:58:25,2025-04-09 09:51:25,False
14236,1091,,100,13:56:50,17:17:50,2025-04-09 13:56:50,True
14237,,648,300,17:03:03,20:47:03,2025-04-09 17:03:03,False
14238,1888,,300,18:18:26,19:20:26,2025-04-09 18:18:26,False
14239,922,,100,18:20:53,20:09:53,2025-04-09 18:20:53,True
14240,2462,,200,23:06:31,03:06:31,2025-04-09 23:06:31,True
14241,2036,,200,00:24:12,01:09:12,2025-04-10 00:24:12,False
14242,1004,,200,01:24:13,04:47:13,2025-04-10 01:24:13,False
14243,1530,,100,02:24:53,03:52:53,2025-04-10 02:24:53,False
14244,,303,200,06:41:12,09:22:12,2025-04-10 06:41:12,False
14245,1257,,100,07:28:07,08:13:07,2025-04-10 07:28:07,False
14246,974,,100,07:38:47,09:22:47,2025-04-10 07:38:47,True
14247,596,,200,08:57:28,12:09:28,2025-04-10 08:57:28,True
14248,2416,,200,10:21:44,14:02:44,2025-04-10 10:21:44,True
14249,90,,200,10:51:39,13:35:39,2025-04-10 10:51:39,True
14250,,824,300,14:43:53,16:44:53,2025-04-10 14:43:53,True
14251,1704,,300,17:29:33,20:35:33,2025-04-10 17:29:33,False
14252,1642,,100,17:49:10,19:37:10,2025-04-10 17:49:10,False
14253,2354,,300,20:07:14,20:47:14,2025-04-10 20:07:14,False
14254,1778,,300,21:09:22,23:18:22,2025-04-10 21:09:22,True
14255,1203,,200,22:41:19,02:35:19,2025-04-10 22:41:19,False
14256,774,,200,22:59:04,02:29:04,2025-04-10 22:59:04,False
14257,286,,300,23:09:46,01:49:46,2025-04-10 23:09:46,True
14258,1576,,100,01:36:47,02:55:47,2025-04-11 01:36:47,False
14259,757,,300,02:03:03,03:40:03,2025-04-11 02:03:03,False
14260,2156,,300,06:02:13,08:43:13,2025-04-11 06:02:13,True
14261,2704,,200,06:16:56,07:24:56,2025-04-11 06:16:56,False
14262,1429,,200,07:20:46,10:05:46,2025-04-11 07:20:46,True
14263,,127,200,07:37:58,09:57:58,2025-04-11 07:37:58,True
14264,2696,,300,09:20:19,12:38:19,2025-04-11 09:20:19,True
14265,1626,,200,09:43:41,11:26:41,2025-04-11 09:43:41,False
14266,1962,,100,12:17:21,13:19:21,2025-04-11 12:17:21,False
14267,310,,100,13:04:45,15:49:45,2025-04-11 13:04:45,False
14268,1559,,300,15:30:11,18:37:11,2025-04-11 15:30:11,True
14269,1601,,200,22:16:44,23:12:44,2025-04-11 22:16:44,False
14270,,762,100,23:17:38,01:49:38,2025-04-11 23:17:38,False
14271,2301,,300,00:42:24,01:27:24,2025-04-12 00:42:24,True
14272,976,,100,01:46:28,03:29:28,2025-04-12 01:46:28,False
14273,1620,,100,01:51:26,05:16:26,2025-04-12 01:51:26,False
14274,,56,100,02:52:20,04:45:20,2025-04-12 02:52:20,True
14275,,225,100,05:37:33,08:19:33,2025-04-12 05:37:33,True
14276,1762,,100,06:28:19,08:32:19,2025-04-12 06:28:19,False
14277,694,,200,09:27:10,11:52:10,2025-04-12 09:27:10,True
14278,,602,100,10:49:08,12:01:08,2025-04-12 10:49:08,False
14279,,49,200,12:41:41,15:46:41,2025-04-12 12:41:41,True
14280,854,,200,14:31:10,15:26:10,2025-04-12 14:31:10,False
14281,1873,,200,15:37:50,17:10:50,2025-04-12 15:37:50,False
14282,1371,,200,16:36:50,20:31:50,2025-04-12 16:36:50,True
14283,2405,,200,18:41:34,22:18:34,2025-04-12 18:41:34,True
14284,1182,,100,23:38:49,01:21:49,2025-04-12 23:38:49,True
14285,,193,100,01:02:20,03:10:20,2025-04-13 01:02:20,True
14286,837,,200,13:43:45,16:30:45,2025-04-13 13:43:45,False
14287,,928,300,15:56:03,17:58:03,2025-04-13 15:56:03,False
14288,,624,200,17:01:14,17:39:14,2025-04-13 17:01:14,False
14289,921,,100,17:25:20,17:55:20,2025-04-13 17:25:20,False
14290,,828,100,17:59:28,20:21:28,2025-04-13 17:59:28,True
14291,2823,,300,19:58:54,22:02:54,2025-04-13 19:58:54,False
14292,1030,,300,02:26:31,04:21:31,2025-04-14 02:26:31,False
14293,1770,,100,03:22:47,05:42:47,2025-04-14 03:22:47,False
14294,,106,300,03:24:59,05:40:59,2025-04-14 03:24:59,True
14295,2548,,200,03:27:18,07:18:18,2025-04-14 03:27:18,False
14296,2743,,200,06:10:01,07:16:01,2025-04-14 06:10:01,False
14297,1357,,100,06:38:48,08:00:48,2025-04-14 06:38:48,True
14298,,550,100,11:20:09,12:05:09,2025-04-14 11:20:09,False
14299,706,,300,12:31:01,13:23:01,2025-04-14 12:31:01,False
14300,2819,,200,14:19:00,18:13:00,2025-04-14 14:19:00,False
14301,,115,100,15:00:39,16:29:39,2025-04-14 15:00:39,False
14302,800,,100,17:39:18,19:56:18,2025-04-14 17:39:18,False
14303,,436,100,18:05:12,20:18:12,2025-04-14 18:05:12,True
14304,1954,,100,18:19:00,21:00:00,2025-04-14 18:19:00,True
14305,2000,,200,19:56:07,20:57:07,2025-04-14 19:56:07,True
14306,,735,200,20:53:42,00:10:42,2025-04-14 20:53:42,True
14307,,378,300,22:01:48,00:31:48,2025-04-14 22:01:48,True
14308,2542,,100,22:17:13,01:55:13,2025-04-14 22:17:13,True
14309,546,,300,23:46:08,00:32:08,2025-04-14 23:46:08,True
14310,2212,,200,00:53:32,03:09:32,2025-04-15 00:53:32,False
14311,2371,,300,01:28:27,03:55:27,2025-04-15 01:28:27,False
14312,754,,200,04:35:28,06:23:28,2025-04-15 04:35:28,False
14313,2098,,100,08:37:21,12:11:21,2025-04-15 08:37:21,True
14314,234,,100,10:23:45,11:27:45,2025-04-15 10:23:45,False
14315,1096,,300,19:35:49,22:10:49,2025-04-15 19:35:49,True
14316,911,,300,19:43:38,22:34:38,2025-04-15 19:43:38,True
14317,2502,,100,23:25:23,02:22:23,2025-04-15 23:25:23,False
14318,609,,200,00:16:07,03:36:07,2025-04-16 00:16:07,False
14319,107,,300,05:02:40,08:02:40,2025-04-16 05:02:40,True
14320,1884,,100,05:19:52,08:43:52,2025-04-16 05:19:52,True
14321,550,,300,06:11:17,09:23:17,2025-04-16 06:11:17,False
14322,2589,,200,09:00:12,09:45:12,2025-04-16 09:00:12,False
14323,1153,,100,11:37:39,14:42:39,2025-04-16 11:37:39,True
14324,340,,300,13:47:15,15:18:15,2025-04-16 13:47:15,False
14325,,152,100,14:13:55,18:02:55,2025-04-16 14:13:55,False
14326,974,,200,14:37:51,18:31:51,2025-04-16 14:37:51,False
14327,,155,100,16:25:55,18:52:55,2025-04-16 16:25:55,False
14328,,411,200,16:55:31,20:38:31,2025-04-16 16:55:31,True
14329,494,,200,22:03:44,00:29:44,2025-04-16 22:03:44,True
14330,2182,,100,09:15:10,11:20:10,2025-04-17 09:15:10,True
14331,2845,,300,09:47:06,11:12:06,2025-04-17 09:47:06,False
14332,,687,200,13:36:29,14:46:29,2025-04-17 13:36:29,False
14333,,381,100,13:59:00,16:05:00,2025-04-17 13:59:00,True
14334,2223,,100,17:21:42,21:19:42,2025-04-17 17:21:42,True
14335,76,,200,00:51:04,04:04:04,2025-04-18 00:51:04,False
14336,2300,,200,02:38:31,04:23:31,2025-04-18 02:38:31,False
14337,1958,,300,05:26:22,09:25:22,2025-04-18 05:26:22,False
14338,,196,200,10:06:47,11:15:47,2025-04-18 10:06:47,False
14339,777,,100,11:49:03,14:27:03,2025-04-18 11:49:03,True
14340,875,,100,14:34:21,16:53:21,2025-04-18 14:34:21,True
14341,2608,,300,01:51:17,05:48:17,2025-04-19 01:51:17,True
14342,223,,200,07:12:59,09:40:59,2025-04-19 07:12:59,True
14343,,294,200,08:25:09,10:08:09,2025-04-19 08:25:09,True
14344,809,,300,09:44:54,11:31:54,2025-04-19 09:44:54,True
14345,1227,,100,18:13:19,20:16:19,2025-04-19 18:13:19,False
14346,1508,,100,23:32:10,03:22:10,2025-04-19 23:32:10,True
14347,552,,100,07:23:12,10:36:12,2025-04-20 07:23:12,True
14348,,618,300,13:38:23,16:56:23,2025-04-20 13:38:23,True
14349,590,,300,15:07:43,18:43:43,2025-04-20 15:07:43,True
14350,1434,,200,18:48:54,20:27:54,2025-04-20 18:48:54,False
14351,1591,,300,21:17:05,00:47:05,2025-04-20 21:17:05,False
14352,,801,300,00:11:46,04:00:46,2025-04-21 00:11:46,True
14353,20,,200,02:21:13,05:59:13,2025-04-21 02:21:13,True
14354,2091,,100,02:43:47,03:29:47,2025-04-21 02:43:47,False
14355,,556,300,03:59:06,04:43:06,2025-04-21 03:59:06,True
14356,1927,,100,05:22:22,07:24:22,2025-04-21 05:22:22,False
14357,1161,,300,06:53:56,10:17:56,2025-04-21 06:53:56,False
14358,221,,200,09:12:47,09:51:47,2025-04-21 09:12:47,True
14359,2328,,300,10:22:13,11:06:13,2025-04-21 10:22:13,False
14360,815,,200,11:10:56,11:51:56,2025-04-21 11:10:56,True
14361,1590,,300,11:54:51,14:48:51,2025-04-21 11:54:51,False
14362,,46,300,13:16:15,15:21:15,2025-04-21 13:16:15,True
14363,,573,300,14:07:01,15:50:01,2025-04-21 14:07:01,False
14364,214,,300,17:39:08,18:32:08,2025-04-21 17:39:08,False
14365,764,,300,23:56:36,03:43:36,2025-04-21 23:56:36,False
14366,1700,,300,01:08:59,04:21:59,2025-04-22 01:08:59,False
14367,1374,,200,05:31:35,07:43:35,2025-04-22 05:31:35,False
14368,1865,,300,08:51:26,10:19:26,2025-04-22 08:51:26,True
14369,1115,,100,11:13:30,11:55:30,2025-04-22 11:13:30,False
14370,1710,,100,11:16:22,12:06:22,2025-04-22 11:16:22,False
14371,2027,,100,11:32:18,14:38:18,2025-04-22 11:32:18,True
14372,2488,,300,13:11:40,15:34:40,2025-04-22 13:11:40,False
14373,44,,300,14:02:36,17:00:36,2025-04-22 14:02:36,False
14374,2434,,200,16:00:55,18:32:55,2025-04-22 16:00:55,False
14375,815,,200,17:10:19,18:41:19,2025-04-22 17:10:19,False
14376,1523,,200,00:32:26,02:28:26,2025-04-23 00:32:26,True
14377,2838,,100,01:25:24,04:38:24,2025-04-23 01:25:24,True
14378,2298,,100,02:24:25,06:24:25,2025-04-23 02:24:25,True
14379,2506,,200,05:08:54,07:22:54,2025-04-23 05:08:54,True
14380,1393,,300,11:38:18,13:14:18,2025-04-23 11:38:18,False
14381,,104,300,12:12:52,13:26:52,2025-04-23 12:12:52,False
14382,2674,,100,16:01:18,20:00:18,2025-04-23 16:01:18,True
14383,695,,300,20:43:52,00:13:52,2025-04-23 20:43:52,True
14384,,688,100,02:48:08,06:09:08,2025-04-24 02:48:08,False
14385,,668,300,08:15:19,09:53:19,2025-04-24 08:15:19,True
14386,1685,,100,09:03:21,10:43:21,2025-04-24 09:03:21,True
14387,2638,,300,10:17:05,10:49:05,2025-04-24 10:17:05,False
14388,,616,300,11:14:39,12:51:39,2025-04-24 11:14:39,True
14389,1021,,200,11:17:11,14:06:11,2025-04-24 11:17:11,False
14390,,699,200,14:58:42,16:05:42,2025-04-24 14:58:42,False
14391,2699,,200,15:16:41,15:49:41,2025-04-24 15:16:41,True
14392,638,,100,17:15:46,20:13:46,2025-04-24 17:15:46,False
14393,2487,,300,22:44:22,23:50:22,2025-04-24 22:44:22,True
14394,,223,300,03:58:59,05:37:59,2025-04-25 03:58:59,False
14395,690,,200,07:19:32,08:35:32,2025-04-25 07:19:32,False
14396,441,,300,09:52:24,12:06:24,2025-04-25 09:52:24,False
14397,,28,300,12:15:24,15:23:24,2025-04-25 12:15:24,False
14398,895,,100,15:15:48,17:41:48,2025-04-25 15:15:48,False
14399,2159,,100,16:06:24,19:15:24,2025-04-25 16:06:24,True
14400,,640,100,16:45:30,17:22:30,2025-04-25 16:45:30,False
14401,750,,300,17:38:51,20:38:51,2025-04-25 17:38:51,False
14402,2844,,300,18:18:11,20:37:11,2025-04-25 18:18:11,False
14403,743,,300,19:28:25,23:28:25,2025-04-25 19:28:25,False
14404,791,,200,22:48:58,01:02:58,2025-04-25 22:48:58,False
14405,2310,,100,23:02:25,01:43:25,2025-04-25 23:02:25,False
14406,,154,300,04:16:36,06:48:36,2025-04-26 04:16:36,False
14407,,820,100,09:27:52,11:51:52,2025-04-26 09:27:52,False
14408,502,,100,14:22:21,14:56:21,2025-04-26 14:22:21,True
14409,1792,,200,15:20:25,19:03:25,2025-04-26 15:20:25,False
14410,,448,100,15:23:38,18:56:38,2025-04-26 15:23:38,True
14411,1493,,100,17:02:43,18:58:43,2025-04-26 17:02:43,False
14412,,685,300,03:03:24,05:11:24,2025-04-27 03:03:24,True
14413,,626,100,03:05:19,05:31:19,2025-04-27 03:05:19,False
14414,,881,300,06:35:14,07:24:14,2025-04-27 06:35:14,False
14415,2238,,300,14:59:54,15:48:54,2025-04-27 14:59:54,True
14416,647,,200,18:18:39,18:50:39,2025-04-27 18:18:39,True
14417,1855,,200,02:01:15,05:40:15,2025-04-28 02:01:15,True
14418,,395,200,02:38:33,03:29:33,2025-04-28 02:38:33,True
14419,,535,300,03:52:04,07:26:04,2025-04-28 03:52:04,True
14420,,304,200,07:24:49,10:36:49,2025-04-28 07:24:49,True
14421,2691,,100,07:50:47,11:29:47,2025-04-28 07:50:47,True
14422,,662,200,07:54:19,10:09:19,2025-04-28 07:54:19,False
14423,,200,100,15:53:55,18:49:55,2025-04-28 15:53:55,True
14424,2176,,100,19:52:33,20:22:33,2025-04-28 19:52:33,False
14425,2046,,300,20:32:29,21:17:29,2025-04-28 20:32:29,False
14426,722,,300,13:29:32,14:11:32,2025-04-29 13:29:32,False
14427,522,,300,20:58:36,21:51:36,2025-04-29 20:58:36,True
14428,,10,300,23:30:27,01:18:27,2025-04-29 23:30:27,False
14429,1574,,200,07:29:11,08:03:11,2025-04-30 07:29:11,False
14430,2309,,100,10:04:51,12:49:51,2025-04-30 10:04:51,False
14431,,26,100,12:49:38,16:30:38,2025-04-30 12:49:38,True
14432,,267,100,14:36:16,15:37:16,2025-04-30 14:36:16,True
14433,2310,,300,19:16:17,23:10:17,2025-04-30 19:16:17,False
14434,,133,300,21:25:34,00:07:34,2025-04-30 21:25:34,False
14435,243,,200,21:38:07,01:14:07,2025-04-30 21:38:07,True
14436,1437,,100,00:59:34,02:23:34,2025-05-01 00:59:34,True
14437,1834,,200,03:35:42,07:07:42,2025-05-01 03:35:42,False
14438,2401,,200,07:13:17,08:32:17,2025-05-01 07:13:17,False
14439,2279,,100,07:21:42,11:11:42,2025-05-01 07:21:42,True
14440,2655,,300,07:44:07,10:17:07,2025-05-01 07:44:07,True
14441,1828,,300,07:45:15,08:24:15,2025-05-01 07:45:15,False
14442,2405,,100,08:00:51,09:12:51,2025-05-01 08:00:51,False
14443,,914,300,09:24:32,10:45:32,2025-05-01 09:24:32,False
14444,228,,200,16:58:12,17:42:12,2025-05-01 16:58:12,False
14445,846,,300,17:40:11,19:30:11,2025-05-01 17:40:11,True
14446,,963,200,17:45:12,21:36:12,2025-05-01 17:45:12,True
14447,69,,200,20:50:09,23:09:09,2025-05-01 20:50:09,True
14448,1750,,200,23:34:23,02:56:23,2025-05-01 23:34:23,False
14449,,604,300,04:04:35,05:45:35,2025-05-02 04:04:35,True
14450,,912,100,04:45:33,07:21:33,2025-05-02 04:45:33,False
14451,1456,,100,06:18:32,07:49:32,2025-05-02 06:18:32,False
14452,1127,,200,19:21:29,22:20:29,2025-05-02 19:21:29,True
14453,1995,,300,22:45:40,00:19:40,2025-05-02 22:45:40,False
14454,,190,200,02:53:22,06:37:22,2025-05-03 02:53:22,False
14455,1383,,200,07:06:05,08:12:05,2025-05-03 07:06:05,False
14456,1785,,300,10:33:11,11:52:11,2025-05-03 10:33:11,False
14457,2276,,100,11:17:54,13:10:54,2025-05-03 11:17:54,False
14458,,239,100,14:57:30,17:32:30,2025-05-03 14:57:30,False
14459,,112,100,16:38:45,17:41:45,2025-05-03 16:38:45,False
14460,143,,200,17:18:42,21:10:42,2025-05-03 17:18:42,False
14461,,166,200,19:39:49,21:20:49,2025-05-03 19:39:49,False
14462,2155,,200,20:11:01,23:13:01,2025-05-03 20:11:01,True
14463,876,,200,23:04:14,00:22:14,2025-05-03 23:04:14,False
14464,,635,200,23:25:57,02:14:57,2025-05-03 23:25:57,True
14465,667,,100,00:42:47,04:30:47,2025-05-04 00:42:47,True
14466,1318,,300,01:28:20,02:14:20,2025-05-04 01:28:20,False
14467,2726,,200,05:20:51,08:34:51,2025-05-04 05:20:51,True
14468,1113,,300,08:07:40,11:28:40,2025-05-04 08:07:40,True
14469,2562,,100,08:18:31,11:42:31,2025-05-04 08:18:31,False
14470,1076,,300,12:17:39,13:50:39,2025-05-04 12:17:39,True
14471,,809,300,13:49:48,14:49:48,2025-05-04 13:49:48,True
14472,526,,300,14:54:08,16:42:08,2025-05-04 14:54:08,False
14473,1807,,200,18:46:53,20:36:53,2025-05-04 18:46:53,True
14474,,56,200,20:25:27,23:54:27,2025-05-04 20:25:27,True
14475,1460,,200,21:41:19,00:12:19,2025-05-04 21:41:19,True
14476,,327,200,01:22:06,04:05:06,2025-05-05 01:22:06,True
14477,2677,,300,05:28:41,06:35:41,2025-05-05 05:28:41,True
14478,349,,100,05:44:07,08:15:07,2025-05-05 05:44:07,False
14479,,607,100,11:04:15,12:41:15,2025-05-05 11:04:15,False
14480,,158,100,12:46:47,14:28:47,2025-05-05 12:46:47,True
14481,1234,,100,21:06:01,23:00:01,2025-05-05 21:06:01,False
14482,426,,100,21:29:22,23:38:22,2025-05-05 21:29:22,False
14483,721,,300,23:25:55,00:06:55,2025-05-05 23:25:55,True
14484,2096,,100,04:16:46,08:03:46,2025-05-06 04:16:46,False
14485,734,,100,04:51:00,06:54:00,2025-05-06 04:51:00,True
14486,,293,100,04:54:46,07:00:46,2025-05-06 04:54:46,True
14487,2753,,300,06:25:23,09:45:23,2025-05-06 06:25:23,False
14488,,821,200,10:56:28,14:55:28,2025-05-06 10:56:28,True
14489,1605,,300,18:53:22,21:57:22,2025-05-06 18:53:22,False
14490,124,,100,21:29:52,00:03:52,2025-05-06 21:29:52,False
14491,2401,,100,01:20:30,04:34:30,2025-05-07 01:20:30,False
14492,293,,100,01:55:42,05:36:42,2025-05-07 01:55:42,True
14493,,88,100,02:06:55,02:43:55,2025-05-07 02:06:55,False
14494,,616,200,04:34:34,08:25:34,2025-05-07 04:34:34,True
14495,,737,200,06:16:23,08:17:23,2025-05-07 06:16:23,True
14496,547,,200,09:13:00,13:01:00,2025-05-07 09:13:00,True
14497,1518,,300,11:36:51,12:14:51,2025-05-07 11:36:51,False
14498,2668,,100,12:34:42,15:22:42,2025-05-07 12:34:42,True
14499,376,,200,12:59:50,14:33:50,2025-05-07 12:59:50,True
14500,1847,,200,15:27:35,16:24:35,2025-05-07 15:27:35,True
14501,,950,300,18:06:57,19:10:57,2025-05-07 18:06:57,True
14502,1486,,100,18:23:15,19:54:15,2025-05-07 18:23:15,True
14503,2848,,100,20:11:10,21:53:10,2025-05-07 20:11:10,True
14504,1454,,300,22:26:46,00:21:46,2025-05-07 22:26:46,True
14505,707,,100,08:10:30,09:42:30,2025-05-08 08:10:30,False
14506,,9,200,08:48:32,09:37:32,2025-05-08 08:48:32,False
14507,,928,100,08:58:48,09:46:48,2025-05-08 08:58:48,True
14508,2508,,300,12:39:15,14:14:15,2025-05-08 12:39:15,True
14509,2875,,300,14:31:06,15:25:06,2025-05-08 14:31:06,True
14510,,210,300,22:00:38,00:41:38,2025-05-08 22:00:38,False
14511,,890,300,23:18:30,00:12:30,2025-05-08 23:18:30,False
14512,2293,,200,07:49:14,11:11:14,2025-05-09 07:49:14,False
14513,599,,100,10:50:49,13:54:49,2025-05-09 10:50:49,False
14514,2665,,100,15:40:04,16:50:04,2025-05-09 15:40:04,False
14515,,904,200,20:45:12,22:40:12,2025-05-09 20:45:12,False
14516,,859,200,03:33:17,04:18:17,2025-05-10 03:33:17,False
14517,1947,,100,08:29:03,11:22:03,2025-05-10 08:29:03,False
14518,615,,300,10:27:46,11:46:46,2025-05-10 10:27:46,True
14519,1931,,200,11:29:41,15:05:41,2025-05-10 11:29:41,False
14520,398,,300,12:43:50,16:17:50,2025-05-10 12:43:50,False
14521,1815,,300,15:17:38,16:51:38,2025-05-10 15:17:38,False
14522,2659,,200,18:22:34,22:11:34,2025-05-10 18:22:34,False
14523,,45,100,22:19:34,01:33:34,2025-05-10 22:19:34,False
14524,,906,300,04:00:16,04:33:16,2025-05-11 04:00:16,True
14525,2193,,300,04:18:28,05:50:28,2025-05-11 04:18:28,False
14526,1365,,200,07:06:17,07:54:17,2025-05-11 07:06:17,False
14527,,370,300,08:41:27,09:31:27,2025-05-11 08:41:27,False
14528,,84,200,12:32:37,16:01:37,2025-05-11 12:32:37,True
14529,2591,,200,14:15:52,15:15:52,2025-05-11 14:15:52,False
14530,1756,,100,15:39:35,19:33:35,2025-05-11 15:39:35,False
14531,801,,200,16:48:45,20:01:45,2025-05-11 16:48:45,True
14532,,93,300,20:58:47,23:23:47,2025-05-11 20:58:47,True
14533,,687,200,23:56:04,01:16:04,2025-05-11 23:56:04,False
14534,,311,200,02:16:03,06:02:03,2025-05-12 02:16:03,False
14535,144,,300,03:37:40,04:46:40,2025-05-12 03:37:40,False
14536,,831,100,05:55:55,08:54:55,2025-05-12 05:55:55,True
14537,1007,,100,10:29:49,11:40:49,2025-05-12 10:29:49,True
14538,2255,,300,10:41:49,13:23:49,2025-05-12 10:41:49,False
14539,307,,100,11:42:42,12:16:42,2025-05-12 11:42:42,False
14540,2370,,300,11:44:33,14:21:33,2025-05-12 11:44:33,False
14541,,573,200,14:29:39,16:44:39,2025-05-12 14:29:39,True
14542,,65,300,15:30:26,18:38:26,2025-05-12 15:30:26,True
14543,1888,,200,16:04:08,18:35:08,2025-05-12 16:04:08,False
14544,1924,,300,16:28:28,17:19:28,2025-05-12 16:28:28,False
14545,,509,300,04:32:18,06:14:18,2025-05-13 04:32:18,True
14546,635,,100,08:27:08,11:54:08,2025-05-13 08:27:08,True
14547,,859,100,08:57:08,11:30:08,2025-05-13 08:57:08,False
14548,2227,,100,09:31:39,10:29:39,2025-05-13 09:31:39,False
14549,,497,300,15:51:41,18:03:41,2025-05-13 15:51:41,False
14550,,352,100,15:52:54,18:55:54,2025-05-13 15:52:54,True
14551,1925,,100,18:13:11,22:02:11,2025-05-13 18:13:11,True
14552,1643,,100,22:20:39,00:42:39,2025-05-13 22:20:39,True
14553,,223,300,05:12:45,08:30:45,2025-05-14 05:12:45,True
14554,,502,100,10:35:50,13:55:50,2025-05-14 10:35:50,False
14555,2265,,200,11:40:20,12:34:20,2025-05-14 11:40:20,False
14556,2329,,200,16:55:15,18:22:15,2025-05-14 16:55:15,False
14557,471,,200,21:19:07,23:02:07,2025-05-14 21:19:07,False
14558,1125,,200,23:06:05,00:54:05,2025-05-14 23:06:05,True
14559,,213,100,00:55:10,01:56:10,2025-05-15 00:55:10,False
14560,,451,100,01:51:00,04:56:00,2025-05-15 01:51:00,False
14561,,638,100,05:57:06,09:07:06,2025-05-15 05:57:06,True
14562,2298,,200,07:50:30,08:26:30,2025-05-15 07:50:30,False
14563,,388,200,09:02:55,12:04:55,2025-05-15 09:02:55,True
14564,2288,,100,10:12:55,13:21:55,2025-05-15 10:12:55,True
14565,2255,,300,15:56:04,16:36:04,2025-05-15 15:56:04,False
14566,2057,,100,17:56:58,21:16:58,2025-05-15 17:56:58,False
14567,1448,,100,18:06:00,20:24:00,2025-05-15 18:06:00,True
14568,2354,,300,18:44:28,20:02:28,2025-05-15 18:44:28,False
14569,2540,,100,19:07:27,21:44:27,2025-05-15 19:07:27,False
14570,1242,,100,02:03:04,04:25:04,2025-05-16 02:03:04,True
14571,434,,200,02:31:38,03:47:38,2025-05-16 02:31:38,True
14572,,895,100,03:38:40,07:09:40,2025-05-16 03:38:40,True
14573,,789,200,09:24:44,10:31:44,2025-05-16 09:24:44,True
14574,,487,200,10:05:11,14:00:11,2025-05-16 10:05:11,False
14575,,678,200,10:06:14,11:33:14,2025-05-16 10:06:14,False
14576,,630,200,13:18:37,13:55:37,2025-05-16 13:18:37,False
14577,,306,300,16:34:57,20:17:57,2025-05-16 16:34:57,False
14578,2212,,300,19:56:07,23:14:07,2025-05-16 19:56:07,True
14579,,509,100,22:53:02,01:00:02,2025-05-16 22:53:02,True
14580,471,,300,00:31:19,03:28:19,2025-05-17 00:31:19,False
14581,,963,200,01:17:10,04:08:10,2025-05-17 01:17:10,False
14582,2741,,200,02:31:01,05:22:01,2025-05-17 02:31:01,True
14583,2593,,300,05:26:00,08:47:00,2025-05-17 05:26:00,True
14584,2316,,100,09:11:14,11:18:14,2025-05-17 09:11:14,False
14585,,662,200,09:11:35,11:50:35,2025-05-17 09:11:35,True
14586,1896,,300,09:58:57,12:58:57,2025-05-17 09:58:57,False
14587,471,,300,10:11:32,13:43:32,2025-05-17 10:11:32,False
14588,821,,300,11:31:33,13:57:33,2025-05-17 11:31:33,False
14589,,9,200,11:59:24,15:57:24,2025-05-17 11:59:24,True
14590,1572,,300,01:59:07,05:37:07,2025-05-18 01:59:07,False
14591,2114,,300,04:04:17,06:34:17,2025-05-18 04:04:17,True
14592,,960,300,05:32:00,07:00:00,2025-05-18 05:32:00,False
14593,144,,300,13:16:54,16:08:54,2025-05-18 13:16:54,False
14594,492,,200,14:33:07,15:33:07,2025-05-18 14:33:07,True
14595,1298,,300,15:24:43,16:44:43,2025-05-18 15:24:43,False
14596,475,,100,21:12:43,21:59:43,2025-05-18 21:12:43,True
14597,,116,100,22:13:52,00:26:52,2025-05-18 22:13:52,False
14598,,72,300,22:17:56,01:49:56,2025-05-18 22:17:56,True
14599,,484,300,00:38:59,01:46:59,2025-05-19 00:38:59,True
14600,2594,,200,04:04:57,06:47:57,2025-05-19 04:04:57,True
14601,,472,100,05:08:45,08:35:45,2025-05-19 05:08:45,True
14602,,911,300,10:36:05,11:34:05,2025-05-19 10:36:05,False
14603,,621,100,11:51:13,15:36:13,2025-05-19 11:51:13,False
14604,,697,100,12:07:29,13:21:29,2025-05-19 12:07:29,False
14605,,465,200,15:27:38,18:36:38,2025-05-19 15:27:38,False
14606,,975,300,17:23:36,18:51:36,2025-05-19 17:23:36,False
14607,2841,,100,22:18:01,02:09:01,2025-05-19 22:18:01,True
14608,1690,,300,05:55:45,07:04:45,2025-05-20 05:55:45,False
14609,148,,300,07:45:04,08:16:04,2025-05-20 07:45:04,False
14610,1270,,200,14:27:32,15:51:32,2025-05-20 14:27:32,True
14611,1744,,200,15:53:06,16:29:06,2025-05-20 15:53:06,True
14612,2070,,200,15:59:10,18:23:10,2025-05-20 15:59:10,True
14613,,6,100,16:03:37,19:47:37,2025-05-20 16:03:37,False
14614,,50,100,16:43:48,17:17:48,2025-05-20 16:43:48,False
14615,,204,200,17:02:21,20:19:21,2025-05-20 17:02:21,False
14616,1293,,200,18:22:26,21:21:26,2025-05-20 18:22:26,False
14617,2196,,100,05:17:22,08:01:22,2025-05-21 05:17:22,False
14618,,128,100,05:41:59,08:51:59,2025-05-21 05:41:59,True
14619,278,,200,08:32:13,09:56:13,2025-05-21 08:32:13,False
14620,696,,200,11:23:36,13:28:36,2025-05-21 11:23:36,True
14621,294,,200,14:39:11,17:58:11,2025-05-21 14:39:11,True
14622,,212,200,17:25:55,18:48:55,2025-05-21 17:25:55,True
14623,,416,100,17:46:36,18:34:36,2025-05-21 17:46:36,True
14624,903,,300,18:40:57,22:00:57,2025-05-21 18:40:57,True
14625,23,,100,19:02:42,19:39:42,2025-05-21 19:02:42,True
14626,237,,100,01:21:30,01:54:30,2025-05-22 01:21:30,False
14627,2498,,100,03:17:13,06:17:13,2025-05-22 03:17:13,True
